2025-03-04 00:00:00,10,213,206, 2928,0.6673047996718173,5,127,182, 1788,0.3867785757549537
2025-02-02 00:00:00,10,213,206, 2927,0.6670768950271205,5,127,182, 1787,0.3865622566409968
2024-12-30 00:00:00,10,213,206, 2925,0.6666210857377273,5,127,182, 1787,0.3865622566409968
2024-11-29 00:00:00,10,213,206, 2925,0.6666210857377273,5,127,182, 1787,0.3865622566409968
2024-10-30 00:00:00,11,241,211, 3448,0.7458653713791272,6,152,185, 2232,0.4762446657183499
2024-09-30 00:00:00,11,239,211, 3417,0.7453449404112713,6,150,185, 2201,0.4758918918918919
2024-08-26 00:00:00,11,239,211, 3417,0.7453449404112713,6,150,185, 2201,0.4758918918918919
2024-07-21 00:00:00,11,219,211, 2961,0.7048626890865415,6,132,185, 1819,0.4469287469287469
2024-06-21 00:00:00,11,239,211, 3416,0.7451268119534395,6,150,185, 2201,0.4758918918918919
2024-05-20 00:00:00,11,238,211, 3416,0.7482575968776136,6,149,185, 2201,0.47908579720660255
2024-04-18 00:00:00,11,238,211, 3407,0.7462861922019993,6,149,185, 2200,0.47886812987484123
2024-03-14 00:00:00,11,237,211, 3395,0.7467954486371908,6,148,185, 2188,0.4794740686632579
2024-02-13 00:00:00,11,237,211, 3395,0.7467954486371908,6,148,185, 2188,0.4794740686632579
2024-01-14 00:00:00,11,237,211, 3385,0.7445957565940768,6,148,185, 2182,0.4781592403214025
2023-12-12 00:00:00,11,236,211, 3376,0.7457627118644068,6,147,185, 2176,0.4800882515168229
2023-11-12 00:00:00,11,235,211, 3366,0.7467177573863062,6,146,185, 2175,0.4831543872639763
2023-10-11 00:00:00,11,236,211, 3362,0.7426700939834525,6,147,185, 2172,0.4792057363485934
2023-09-11 00:00:00,11,236,211, 3359,0.7420073901518194,6,147,185, 2170,0.4787644787644787
2023-08-11 00:00:00,11,236,211, 3350,0.7400192786569202,6,147,185, 2167,0.47810259238830666
2023-07-05 00:00:00,11,211,211, 2894,0.7150333550459333,6,129,185, 1855,0.4663733500942803
2023-06-04 00:00:00,11,211,211, 2894,0.7150333550459333,6,129,185, 1855,0.4663733500942803
2023-05-05 00:00:00,11,211,211, 2891,0.7142921318029694,6,129,185, 1854,0.4661219358893777
2023-03-21 00:00:00,11,211,211, 2890,0.7140450573886481,6,129,185, 1853,0.4658705216844751
2023-02-18 00:00:00,11,212,211, 2901,0.7133819189841725,6,130,185, 1865,0.4652806652806653
2023-01-16 00:00:00,11,212,211, 2885,0.7094473754806403,6,130,185, 1854,0.4625363825363826
2022-12-13 00:00:00,11,212,211, 2885,0.7094473754806403,6,130,185, 1854,0.4625363825363826
2022-11-13 00:00:00,11,212,211, 2879,0.7079719216668158,6,130,185, 1848,0.4610395010395011
2022-10-14 00:00:00,11,223,211, 2832,0.6620619301638577,6,140,185, 1808,0.4188416988416988
2022-09-14 00:00:00,11,223,211, 2828,0.6611268144432874,6,140,185, 1804,0.4179150579150579
2022-08-06 00:00:00,11,223,211, 2828,0.6611268144432874,6,140,185, 1804,0.4179150579150579
2022-07-07 00:00:00,11,223,211, 2824,0.6601916987227169,6,140,185, 1801,0.4172200772200772
2022-06-05 00:00:00,11,223,211, 2821,0.659490361932289,6,140,185, 1800,0.416988416988417
2022-05-04 00:00:00,11,223,211, 2809,0.6566850147705778,6,140,185, 1791,0.4149034749034749
2022-04-04 00:00:00,11,223,211, 2809,0.6566850147705778,6,140,185, 1791,0.4149034749034749
2022-03-01 00:00:00,11,224,211, 2808,0.6535206499661476,6,141,185, 1791,0.41196089706728006
2022-01-29 00:00:00,11,224,211, 2804,0.6525897088693298,6,141,185, 1788,0.4112708453133985
2021-12-29 00:00:00,11,224,211, 2805,0.6528224441435342,6,141,185, 1790,0.41173087981598616
2021-11-29 00:00:00,11,224,211, 2805,0.6528224441435342,6,141,185, 1790,0.41173087981598616
2021-10-30 00:00:00,11,224,211, 2797,0.6509605619498985,6,141,185, 1787,0.4110408280621047
2021-09-22 00:00:00,11,223,211, 2800,0.6545810043992943,6,141,185, 1789,0.4115008625646923
2021-07-04 00:00:00,11,223,211, 2799,0.6543472254691517,6,141,185, 1789,0.4115008625646923
2021-06-03 00:00:00,11,223,211, 2771,0.6478014154251588,6,141,185, 1761,0.40506037952846463
2021-05-02 00:00:00,11,223,211, 2771,0.6478014154251588,6,141,185, 1761,0.40506037952846463
2021-03-26 00:00:00,11,223,211, 2770,0.6475676364950163,6,141,185, 1761,0.40506037952846463
2021-02-23 00:00:00,11,223,211, 2769,0.6473338575648736,6,141,185, 1761,0.40506037952846463
2021-01-10 00:00:00,11,223,211, 2768,0.647100078634731,6,141,185, 1761,0.40506037952846463
2020-12-10 00:00:00,11,223,211, 2766,0.6466325207744459,6,141,185, 1760,0.4048303622771708
2020-11-08 00:00:00,11,224,211, 2775,0.6458403859174001,6,141,185, 1770,0.40713053479010924
2020-10-09 00:00:00,11,224,211, 2774,0.6456076506431957,6,141,185, 1770,0.40713053479010924
2020-08-30 00:00:00,11,224,211, 2769,0.6444439742721734,6,141,185, 1766,0.40621046578493386
2020-07-30 00:00:00,11,223,211, 2725,0.637047584638599,6,141,185, 1734,0.39884991374353074
2020-06-29 00:00:00,11,223,211, 2731,0.6384502582194547,6,141,185, 1741,0.4004600345025877
2020-05-22 00:00:00,11,223,211, 2721,0.6361124689180285,6,141,185, 1732,0.39838987924094305
2020-04-20 00:00:00,11,224,211, 2721,0.6332726811103588,6,141,185, 1732,0.39838987924094305
2020-03-21 00:00:00,11,224,211, 2652,0.6172139471902506,6,141,185, 1666,0.38320874065554916
2020-02-11 00:00:00,11,224,211, 2651,0.616981211916046,6,141,185, 1666,0.38320874065554916
2020-01-12 00:00:00,11,224,211, 2651,0.616981211916046,6,141,185, 1666,0.38320874065554916
2019-12-13 00:00:00,11,224,211, 2692,0.6265233581584292,6,141,185, 1709,0.3930994824611846
2019-11-04 00:00:00,11,224,211, 2692,0.6265233581584292,6,141,185, 1709,0.3930994824611846
2019-10-01 00:00:00,11,224,211, 2687,0.6253596817874069,6,141,185, 1709,0.3930994824611846
2019-08-29 00:00:00,11,224,211, 2685,0.6248942112389979,6,141,185, 1708,0.39286946520989074
2019-05-30 00:00:00,11,224,211, 2685,0.6248942112389979,6,141,185, 1708,0.39286946520989074
2019-04-15 00:00:00,11,224,211, 2686,0.6251269465132023,6,141,185, 1709,0.3930994824611846
2019-03-10 00:00:00,11,224,211, 2685,0.6248942112389979,6,141,185, 1709,0.3930994824611846
2019-02-01 00:00:00,11,224,211, 2717,0.6323417400135409,6,141,185, 1732,0.39838987924094305
2019-01-02 00:00:00,11,224,211, 2714,0.6316435341909274,6,141,185, 1731,0.39815986198964926
2018-12-02 00:00:00,11,224,210, 2704,0.6323129251700681,6,141,185, 1728,0.39746981023576766
2018-10-31 00:00:00,11,223,212, 2702,0.6286910906168034,6,141,186, 1727,0.3951040951727294
2018-09-26 00:00:00,11,223,212, 2686,0.6249682714273627,6,141,186, 1713,0.39190116678105696
2018-08-27 00:00:00,11,225,212, 2683,0.6187211740041929,6,142,186, 1712,0.38891412994093594
2018-07-26 00:00:00,11,224,212, 2679,0.6205567722371969,6,142,186, 1708,0.3880054520672422
2018-05-24 00:00:00,11,224,212, 2681,0.6210200471698113,6,142,186, 1710,0.388459791004089
2018-04-24 00:00:00,11,240,213, 2684,0.5775430359937401,6,157,187, 1712,0.34987567696447425
2018-03-15 00:00:00,11,235,213, 2648,0.5819198881230646,6,157,187, 1690,0.3453796110221738
2018-02-09 00:00:00,11,240,213, 2650,0.5702269170579028,6,157,187, 1691,0.3455839776559147
2018-01-10 00:00:00,11,235,213, 2645,0.5812606133253421,6,157,187, 1689,0.34517524438843283
2017-12-11 00:00:00,11,235,213, 2639,0.5799420637298971,6,157,187, 1687,0.34476651112095097
2017-11-05 00:00:00,11,233,208, 2643,0.599888577088148,6,156,183, 1691,0.35540142917192097
2017-10-06 00:00:00,11,233,208, 2642,0.5996616044899307,6,156,183, 1690,0.3551912568306011
2017-09-06 00:00:00,11,233,208, 2641,0.5994346318917135,6,156,183, 1689,0.35498108448928123
2017-08-07 00:00:00,11,233,202, 2643,0.6177070496749246,6,156,178, 1690,0.3651685393258427
2017-07-06 00:00:00,11,233,190, 2650,0.6584594533544161,6,156,166, 1700,0.3938832252085265
2017-05-29 00:00:00,9,237,182, 2656,0.5541799972179718,5,157,164, 1701,0.33031691781885975
2017-04-22 00:00:00,9,233,182, 2648,0.5619959439701929,5,154,164, 1697,0.3359597719353817
2017-03-23 00:00:00,9,233,182, 2643,0.5609347733811253,5,154,164, 1696,0.3357617991764333
2017-02-21 00:00:00,9,233,177, 2644,0.5769986178802649,5,154,160, 1698,0.34456168831168826
2017-01-19 00:00:00,9,231,177, 2642,0.5815540391811578,5,154,160, 1698,0.34456168831168826
2016-12-19 00:00:00,9,231,177, 2639,0.5808936825885979,5,154,160, 1697,0.3443587662337662
2016-11-07 00:00:00,9,232,177, 2630,0.5764172998246639,5,155,160, 1690,0.3407258064516129
2016-10-07 00:00:00,9,232,177, 2622,0.5746639392168322,5,155,160, 1685,0.3397177419354839
2016-09-07 00:00:00,9,232,179, 2621,0.568026391832017,5,155,161, 1684,0.3374073331997596
2016-08-08 00:00:00,9,232,177, 2621,0.5744447691408534,5,155,159, 1684,0.34165145059849866
2016-07-07 00:00:00,9,231,177, 3652,0.8038740920096853,5,154,159, 2700,0.5513354569958343
2016-06-07 00:00:00,9,231,175, 3653,0.8132838589981447,5,154,158, 2702,0.5552359033371691
2016-05-04 00:00:00,9,231,169, 3656,0.8428494582340735,5,154,153, 2707,0.5744418979713096
