django-docs/build.py,N/A
docs/build.py,N/A
django-docs/db-api.txt,N/A
docs/db-api.txt,N/A
django-docs/images/flatfiles_admin.png,N/A
docs/images/flatfiles_admin.png,N/A
django-docs/images/users_changelist.png,N/A
docs/images/users_changelist.png,N/A
django-docs/model-api.txt,N/A
docs/model-api.txt,N/A
django-docs/templates.txt,N/A
docs/templates.txt,N/A
docs/ref/templates/builtins.txt,N/A
django-docs/writing-apps-guide-outline.txt,N/A
docs/writing-apps-guide-outline.txt,N/A
django/views/comments/__init__.py,N/A
django/contrib/__init__.py,N/A
django/models/comments.py,N/A
django/contrib/comments/models/comments.py,N/A
django/templatetags/comments.py,N/A
django/contrib/comments/templatetags/comments.py,N/A
django/conf/urls/comments.py,N/A
django/contrib/comments/urls/comments.py,N/A
django/views/comments/comments.py,N/A
django/contrib/comments/views/comments.py,N/A
django/views/comments/karma.py,N/A
django/contrib/comments/views/karma.py,N/A
django/views/comments/userflags.py,N/A
django/contrib/comments/views/userflags.py,N/A
templates/admin/404.html,N/A
django/conf/admin_templates/404.html,N/A
django/contrib/admin/templates/admin/404.html,N/A
templates/admin/500.html,N/A
django/conf/admin_templates/500.html,N/A
django/contrib/admin/templates/admin/500.html,N/A
templates/admin/admin_object_history.html,N/A
django/conf/admin_templates/admin_object_history.html,N/A
django/contrib/admin/templates/admin/object_history.html,N/A
templates/admin/base.html,N/A
django/conf/admin_templates/base.html,N/A
django/contrib/admin/templates/admin/base.html,N/A
templates/admin/base_site.html,N/A
django/conf/admin_templates/base_site.html,N/A
django/contrib/admin/templates/admin/base_site.html,N/A
templates/admin/changelist_generic.html,N/A
django/conf/admin_templates/changelist_generic.html,N/A
templates/admin/delete_confirmation_generic.html,N/A
django/conf/admin_templates/delete_confirmation_generic.html,N/A
django/contrib/admin/templates/admin/delete_confirmation.html,N/A
templates/admin/doc/bookmarklets.html,N/A
django/conf/admin_templates/doc/bookmarklets.html,N/A
django/contrib/admin/templates/admin_doc/bookmarklets.html,N/A
django/contrib/admindocs/templates/admin_doc/bookmarklets.html,N/A
templates/admin/doc/index.html,N/A
django/conf/admin_templates/doc/index.html,N/A
django/contrib/admin/templates/admin_doc/index.html,N/A
django/contrib/admindocs/templates/admin_doc/index.html,N/A
templates/admin/doc/missing_docutils.html,N/A
django/conf/admin_templates/doc/missing_docutils.html,N/A
django/contrib/admin/templates/admin_doc/missing_docutils.html,N/A
django/contrib/admindocs/templates/admin_doc/missing_docutils.html,N/A
templates/admin/doc/model_detail.html,N/A
django/conf/admin_templates/doc/model_detail.html,N/A
django/contrib/admin/templates/admin_doc/model_detail.html,N/A
django/contrib/admindocs/templates/admin_doc/model_detail.html,N/A
templates/admin/doc/model_index.html,N/A
django/conf/admin_templates/doc/model_index.html,N/A
django/contrib/admin/templates/admin_doc/model_index.html,N/A
django/contrib/admindocs/templates/admin_doc/model_index.html,N/A
templates/admin/doc/template_filter_index.html,N/A
django/conf/admin_templates/doc/template_filter_index.html,N/A
django/contrib/admin/templates/admin_doc/template_filter_index.html,N/A
django/contrib/admindocs/templates/admin_doc/template_filter_index.html,N/A
templates/admin/doc/template_tag_index.html,N/A
django/conf/admin_templates/doc/template_tag_index.html,N/A
django/contrib/admin/templates/admin_doc/template_tag_index.html,N/A
django/contrib/admindocs/templates/admin_doc/template_tag_index.html,N/A
templates/admin/doc/view_detail.html,N/A
django/conf/admin_templates/doc/view_detail.html,N/A
django/contrib/admin/templates/admin_doc/view_detail.html,N/A
django/contrib/admindocs/templates/admin_doc/view_detail.html,N/A
templates/admin/doc/view_index.html,N/A
django/conf/admin_templates/doc/view_index.html,N/A
django/contrib/admin/templates/admin_doc/view_index.html,N/A
django/contrib/admindocs/templates/admin_doc/view_index.html,N/A
templates/admin/index.html,N/A
django/conf/admin_templates/index.html,N/A
django/contrib/admin/templates/admin/index.html,N/A
templates/admin/logged_out.html,N/A
django/conf/admin_templates/logged_out.html,N/A
django/conf/admin_templates/registration/logged_out.html,N/A
django/contrib/admin/templates/registration/logged_out.html,N/A
templates/admin/login.html,2008-09-02 21:10:00
django/conf/admin_templates/login.html,2008-09-02 21:10:00
django/contrib/admin/templates/admin/login.html,2008-09-02 21:10:00
templates/admin/template_validator.html,N/A
