java/javax/annotation/security/DeclaresRoles.java,N/A
java/javax/annotation/security/DeclareRoles.java,N/A
java/jakarta/annotation/security/DeclareRoles.java,N/A
java/javax/annotation/EJB.java,N/A
java/javax/ejb/EJB.java,N/A
java/jakarta/ejb/EJB.java,N/A
java/javax/annotation/EJBs.java,N/A
java/javax/ejb/EJBs.java,N/A
java/jakarta/ejb/EJBs.java,N/A
java/org/apache/catalina/util/AnnotationProcessor.java,N/A
java/org/apache/catalina/util/DefaultAnnotationProcessor.java,N/A
java/org/apache/catalina/tribes/transport/ThreadPool.java,N/A
java/org/apache/catalina/tribes/transport/RxTaskPool.java,N/A
java/org/apache/catalina/tribes/transport/WorkerThread.java,N/A
java/org/apache/catalina/tribes/transport/AbstractRxTask.java,N/A
java/org/apache/catalina/tribes/transport/bio/BioReplicationThread.java,N/A
java/org/apache/catalina/tribes/transport/bio/BioReplicationTask.java,N/A
java/org/apache/catalina/tribes/transport/nio/NioReplicationThread.java,N/A
java/org/apache/catalina/tribes/transport/nio/NioReplicationTask.java,N/A
java/org/apache/tomcat/jdbc/pool/ConnectionPool.java,N/A
modules/jdbc-pool/java/org/apache/tomcat/jdbc/pool/ConnectionPool.java,N/A
modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool.java,N/A
java/org/apache/tomcat/jdbc/pool/DataSource.java,N/A
modules/jdbc-pool/java/org/apache/tomcat/jdbc/pool/DataSource.java,N/A
modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSource.java,N/A
java/org/apache/tomcat/jdbc/pool/DataSourceFactory.java,N/A
modules/jdbc-pool/java/org/apache/tomcat/jdbc/pool/DataSourceFactory.java,N/A
modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceFactory.java,N/A
java/org/apache/tomcat/jdbc/pool/DataSourceProxy.java,N/A
modules/jdbc-pool/java/org/apache/tomcat/jdbc/pool/DataSourceProxy.java,N/A
modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy.java,N/A
java/org/apache/tomcat/jdbc/pool/Driver.java,N/A
modules/jdbc-pool/java/org/apache/tomcat/jdbc/pool/Driver.java,N/A
java/org/apache/tomcat/jdbc/pool/JdbcInterceptor.java,N/A
modules/jdbc-pool/java/org/apache/tomcat/jdbc/pool/JdbcInterceptor.java,N/A
modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/JdbcInterceptor.java,N/A
java/org/apache/tomcat/jdbc/pool/PoolProperties.java,N/A
modules/jdbc-pool/java/org/apache/tomcat/jdbc/pool/PoolProperties.java,N/A
modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties.java,N/A
java/org/apache/tomcat/jdbc/pool/PooledConnection.java,N/A
modules/jdbc-pool/java/org/apache/tomcat/jdbc/pool/PooledConnection.java,N/A
modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PooledConnection.java,N/A
java/org/apache/tomcat/jdbc/pool/ProxyConnection.java,N/A
modules/jdbc-pool/java/org/apache/tomcat/jdbc/pool/ProxyConnection.java,N/A
modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ProxyConnection.java,N/A
java/org/apache/tomcat/jdbc/pool/interceptor/ConnectionState.java,N/A
modules/jdbc-pool/java/org/apache/tomcat/jdbc/pool/interceptor/ConnectionState.java,N/A
modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/interceptor/ConnectionState.java,N/A
java/org/apache/tomcat/jdbc/pool/interceptor/SlowQueryReport.java,N/A
modules/jdbc-pool/java/org/apache/tomcat/jdbc/pool/interceptor/SlowQueryReport.java,N/A
modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/interceptor/SlowQueryReport.java,N/A
java/org/apache/tomcat/jdbc/pool/jmx/ConnectionPool.java,N/A
