date, util_total, util_vuln_total, util_non_vuln_total, non_util_total, non_util_vuln_total, non_util_non_vuln_total,     util_total_calls, util_vuln_total_calls, util_non_vuln_total_calls, non_util_total_calls, non_util_vuln_total_calls, non_util_non_vuln_total_calls,     util_total_callers, util_vuln_total_callers, util_non_vuln_total_callers, non_util_total_callers, non_util_vuln_total_callers, non_util_non_vuln_total_callers,     average_callers_util, average_calls_util, average_callers_util_vuln, average_calls_util_vuln, average_callers_util_non_vuln, average_calls_util_non_vuln,     average_callers_non_util, average_calls_non_util, average_callers_non_util_vuln, average_calls_non_util_vuln, average_callers_non_util_non_vuln, average_calls_non_util_non_vuln
2008-04-30, 616, 0, 616, 39285, 2, 39283, 1333, 0, 1333, 385582, 511, 385071, 1278, 0, 1278, 385637, 333, 385304, 2.074675324675325, 2.163961038961039, 0, 0, 2.074675324675325, 2.163961038961039, 9.816393025327733, 9.814992999872725, 166.5, 255.5, 9.80841585418629, 9.802484535295166
2008-05-30, 616, 0, 616, 39285, 2, 39283, 1336, 0, 1336, 386578, 511, 386067, 1279, 0, 1279, 386635, 333, 386302, 2.0762987012987013, 2.168831168831169, 0, 0, 2.0762987012987013, 2.168831168831169, 9.841797123584065, 9.84034618811251, 166.5, 255.5, 9.83382124583153, 9.8278390143319
2008-06-29, 616, 0, 616, 39285, 2, 39283, 1336, 0, 1336, 386906, 511, 386395, 1279, 0, 1279, 386963, 333, 386630, 2.0762987012987013, 2.168831168831169, 0, 0, 2.0762987012987013, 2.168831168831169, 9.850146366297569, 9.848695430826014, 166.5, 255.5, 9.84217091362676, 9.836188682127128
2008-07-29, 616, 0, 616, 39285, 2, 39283, 1328, 0, 1328, 402355, 511, 401844, 1339, 0, 1339, 402344, 333, 402011, 2.1737012987012987, 2.155844155844156, 0, 0, 2.1737012987012987, 2.155844155844156, 10.241669848542701, 10.241949853633702, 166.5, 255.5, 10.233714329353665, 10.229463126543289
2008-08-28, 616, 0, 616, 39285, 2, 39283, 1329, 0, 1329, 409763, 511, 409252, 1353, 0, 1353, 409739, 333, 409406, 2.1964285714285716, 2.1574675324675323, 0, 0, 2.1964285714285716, 2.1574675324675323, 10.429909634720632, 10.43052055491918, 166.5, 255.5, 10.421963699310135, 10.418043428455057
2008-09-27, 616, 0, 616, 39285, 2, 39283, 1329, 0, 1329, 409167, 511, 408656, 1353, 0, 1353, 409143, 333, 408810, 2.1964285714285716, 2.1574675324675323, 0, 0, 2.1964285714285716, 2.1574675324675323, 10.414738449789995, 10.415349369988546, 166.5, 255.5, 10.4067917419749, 10.402871471119823
2008-10-27, 616, 0, 616, 39285, 2, 39283, 1409, 0, 1409, 420077, 512, 419565, 1463, 0, 1463, 420023, 333, 419690, 2.375, 2.2873376623376624, 0, 0, 2.375, 2.2873376623376624, 10.691688939798905, 10.69306351024564, 166.5, 256.0, 10.683756332255683, 10.680574294223964
2008-11-26, 616, 0, 616, 39285, 2, 39283, 1411, 0, 1411, 422380, 513, 421867, 1465, 0, 1465, 422326, 334, 421992, 2.3782467532467533, 2.2905844155844157, 0, 0, 2.3782467532467533, 2.2905844155844157, 10.750311823851343, 10.751686394298078, 167.0, 256.5, 10.742356744647813, 10.739174706616094
2008-12-26, 616, 0, 616, 39285, 2, 39283, 1415, 0, 1415, 431995, 513, 431482, 1471, 0, 1471, 431939, 334, 431605, 2.387987012987013, 2.2970779220779223, 0, 0, 2.387987012987013, 2.2970779220779223, 10.995010818378516, 10.996436298841797, 167.0, 256.5, 10.987068197439095, 10.983937072015884
2009-01-25, 616, 0, 616, 39285, 2, 39283, 1632, 0, 1632, 462087, 513, 461574, 1796, 0, 1796, 461923, 334, 461589, 2.9155844155844157, 2.6493506493506493, 0, 0, 2.9155844155844157, 2.6493506493506493, 11.75825378643248, 11.762428407789233, 167.0, 256.5, 11.750350024183488, 11.749968179619684
2009-02-24, 616, 0, 616, 39285, 2, 39283, 1632, 0, 1632, 461505, 513, 460992, 1796, 0, 1796, 461341, 334, 461007, 2.9155844155844157, 2.6493506493506493, 0, 0, 2.9155844155844157, 2.6493506493506493, 11.743438971617666, 11.747613592974417, 167.0, 256.5, 11.735534455107807, 11.735152610544
2009-03-26, 616, 0, 616, 39285, 2, 39283, 1637, 0, 1637, 468542, 513, 468029, 1839, 0, 1839, 468340, 334, 468006, 2.9853896103896105, 2.6574675324675323, 0, 0, 2.9853896103896105, 2.6574675324675323, 11.921598574519537, 11.926740486190658, 167.0, 256.5, 11.913703128579792, 11.91428862357763
2009-04-25, 616, 0, 616, 39285, 2, 39283, 1726, 0, 1726, 493094, 514, 492580, 1987, 0, 1987, 492833, 334, 492499, 3.2256493506493507, 2.801948051948052, 0, 0, 3.2256493506493507, 2.801948051948052, 12.54506809214713, 12.55171184930635, 167.0, 257.0, 12.537204388666852, 12.539266349311408
2009-05-25, 616, 0, 616, 39285, 2, 39283, 1721, 0, 1721, 493852, 514, 493338, 1946, 0, 1946, 493627, 334, 493293, 3.159090909090909, 2.793831168831169, 0, 0, 3.159090909090909, 2.793831168831169, 12.565279368715794, 12.571006745577192, 167.0, 257.0, 12.55741669424433, 12.558562227935749
2009-06-24, 616, 0, 616, 39285, 2, 39283, 2610, 0, 2610, 517934, 514, 517420, 2783, 0, 2783, 517761, 334, 517427, 4.517857142857143, 4.237012987012987, 0, 0, 4.517857142857143, 4.237012987012987, 13.179610538373424, 13.184014254804632, 167.0, 257.0, 13.171779141104295, 13.171600946974518
2009-07-24, 616, 0, 616, 39285, 2, 39283, 1735, 0, 1735, 494578, 514, 494064, 1960, 0, 1960, 494353, 334, 494019, 3.1818181818181817, 2.8165584415584415, 0, 0, 3.1818181818181817, 2.8165584415584415, 12.583759704721905, 12.589487081583302, 167.0, 257.0, 12.575897971132552, 12.577043504823969
2009-08-23, 616, 0, 616, 39285, 2, 39283, 2610, 0, 2610, 518137, 514, 517623, 2783, 0, 2783, 517964, 334, 517630, 4.517857142857143, 4.237012987012987, 0, 0, 4.517857142857143, 4.237012987012987, 13.184777905052819, 13.189181621484027, 167.0, 257.0, 13.176946770867806, 13.176768576738029
2009-09-22, 616, 0, 616, 39285, 2, 39283, 4390, 0, 4390, 558785, 517, 558268, 3410, 0, 3410, 559765, 334, 559431, 5.535714285714286, 7.126623376623376, 0, 0, 5.535714285714286, 7.126623376623376, 14.24882270586738, 14.22387679775996, 167.0, 258.5, 14.241045744978743, 14.211440063131635
2009-10-22, 616, 0, 616, 39285, 2, 39283, 4392, 0, 4392, 566523, 517, 566006, 3416, 0, 3416, 567499, 334, 567165, 5.545454545454546, 7.12987012987013, 0, 0, 5.545454545454546, 7.12987012987013, 14.445691739849815, 14.420847651775487, 167.0, 258.5, 14.437924802077234, 14.40842094544714
2009-11-21, 616, 0, 616, 39285, 2, 39283, 4391, 0, 4391, 564881, 517, 564364, 3431, 0, 3431, 565841, 334, 565507, 5.569805194805195, 7.128246753246753, 0, 0, 5.569805194805195, 7.128246753246753, 14.403487336133384, 14.379050528191422, 167.0, 258.5, 14.395718249624519, 14.366621693862484
2009-12-21, 616, 0, 616, 39285, 2, 39283, 5709, 0, 5709, 571248, 517, 570731, 3763, 0, 3763, 573194, 334, 572860, 6.108766233766234, 9.267857142857142, 0, 0, 6.108766233766234, 9.267857142857142, 14.590658011963853, 14.541122565864834, 167.0, 258.5, 14.582898454802331, 14.528701983046101
2010-01-20, 616, 0, 616, 39285, 2, 39283, 6034, 0, 6034, 593426, 518, 592908, 3931, 0, 3931, 595529, 334, 595195, 6.3814935064935066, 9.795454545454545, 0, 0, 6.3814935064935066, 9.795454545454545, 15.159195621738577, 15.105663739340715, 167.0, 259.0, 15.151465010309803, 15.093246442481481
2010-02-19, 616, 0, 616, 39285, 2, 39283, 6034, 0, 6034, 593600, 518, 593082, 3931, 0, 3931, 595703, 334, 595369, 6.3814935064935066, 9.795454545454545, 0, 0, 6.3814935064935066, 9.795454545454545, 15.163624793178057, 15.110092910780196, 167.0, 259.0, 15.155894407249955, 15.097675839421633
2010-03-21, 616, 0, 616, 39285, 2, 39283, 6493, 0, 6493, 600300, 518, 599782, 4314, 0, 4314, 602479, 334, 602145, 7.003246753246753, 10.540584415584416, 0, 0, 7.003246753246753, 10.540584415584416, 15.336107929235077, 15.280641466208477, 167.0, 259.0, 15.328386324873355, 15.268233077921748
2010-04-20, 616, 0, 616, 39285, 2, 39283, 6515, 0, 6515, 604368, 518, 603850, 4332, 0, 4332, 606551, 334, 606217, 7.032467532467533, 10.5762987012987, 0, 0, 7.032467532467533, 10.5762987012987, 15.439760722922236, 15.384192439862543, 167.0, 259.0, 15.432044395794618, 15.371789323625997
2010-05-20, 616, 0, 616, 39285, 2, 39283, 6735, 0, 6735, 611252, 518, 610734, 4742, 0, 4742, 613245, 334, 612911, 7.6980519480519485, 10.933441558441558, 0, 0, 7.6980519480519485, 10.933441558441558, 15.610156548300878, 15.559424716813034, 167.0, 259.0, 15.60244889646921, 15.5470305221088
2010-06-19, 616, 0, 616, 39285, 2, 39283, 6034, 0, 6034, 593712, 518, 593194, 3931, 0, 3931, 595815, 334, 595481, 6.3814935064935066, 9.795454545454545, 0, 0, 6.3814935064935066, 9.795454545454545, 15.16647575410462, 15.112943871706758, 167.0, 259.0, 15.158745513326375, 15.100526945498052
2010-07-19, 616, 0, 616, 39285, 2, 39283, 6787, 0, 6787, 629595, 518, 629077, 4812, 0, 4812, 631570, 334, 631236, 7.811688311688312, 11.017857142857142, 0, 0, 7.811688311688312, 11.017857142857142, 16.07661957490136, 16.02634593356243, 167.0, 259.0, 16.06893567191915, 16.01397551103531
2010-08-18, 616, 0, 616, 39285, 2, 39283, 6927, 0, 6927, 630402, 518, 629884, 4989, 0, 4989, 632340, 334, 632006, 8.099025974025974, 11.24512987012987, 0, 0, 8.099025974025974, 11.24512987012987, 16.096219931271477, 16.04688812523864, 167.0, 259.0, 16.088537026194537, 16.034518748568082
2010-09-17, 616, 0, 616, 39285, 2, 39283, 7139, 0, 7139, 642581, 520, 642061, 5131, 0, 5131, 644589, 336, 644253, 8.329545454545455, 11.589285714285714, 0, 0, 8.329545454545455, 11.589285714285714, 16.408018327605955, 16.35690467099402, 168.0, 260.0, 16.400300384390196, 16.344500165465977
2010-10-17, 616, 0, 616, 39285, 2, 39283, 7139, 0, 7139, 642756, 520, 642236, 5131, 0, 5131, 644764, 336, 644428, 8.329545454545455, 11.589285714285714, 0, 0, 8.329545454545455, 11.589285714285714, 16.41247295405371, 16.361359297441773, 168.0, 260.0, 16.4047552376346, 16.348955018710384
2010-11-16, 616, 0, 616, 39285, 2, 39283, 7432, 0, 7432, 684776, 521, 684255, 5324, 0, 5324, 686884, 336, 686548, 8.642857142857142, 12.064935064935066, 0, 0, 8.642857142857142, 12.064935064935066, 17.48463790250732, 17.430978745068092, 168.0, 260.5, 17.476974772802485, 17.41860346714864
2010-12-16, 616, 0, 616, 39285, 2, 39283, 7432, 0, 7432, 684897, 521, 684376, 5324, 0, 5324, 687005, 336, 686669, 8.642857142857142, 12.064935064935066, 0, 0, 8.642857142857142, 12.064935064935066, 17.487717958508338, 17.43405880106911, 168.0, 260.5, 17.480054985617187, 17.421683679963344
2011-01-15, 616, 0, 616, 39285, 2, 39283, 7862, 0, 7862, 707996, 521, 707475, 5486, 0, 5486, 710372, 336, 710036, 8.905844155844155, 12.762987012987013, 0, 0, 8.905844155844155, 12.762987012987013, 18.08252513682067, 18.022044037164314, 168.0, 260.5, 18.07489244711453, 18.009698851920678
2011-02-14, 616, 0, 616, 39285, 2, 39283, 7862, 0, 7862, 718084, 521, 717563, 5488, 0, 5488, 720458, 336, 720122, 8.909090909090908, 12.762987012987013, 0, 0, 8.909090909090908, 12.762987012987013, 18.339264350260915, 18.278834160621102, 168.0, 260.5, 18.331644731817835, 18.266502049232493
2011-03-16, 616, 0, 616, 39285, 2, 39283, 7856, 0, 7856, 703340, 521, 702819, 5475, 0, 5475, 705721, 336, 705385, 8.887987012987013, 12.753246753246753, 0, 0, 8.887987012987013, 12.753246753246753, 17.964133893343515, 17.903525518645793, 168.0, 260.5, 17.956495176030344, 17.891174299315225
2011-04-15, 616, 0, 616, 39285, 2, 39283, 8979, 0, 8979, 748755, 523, 748232, 5799, 0, 5799, 751935, 336, 751599, 9.41396103896104, 14.5762987012987, 0, 0, 9.41396103896104, 14.5762987012987, 19.140511645666283, 19.059564719358534, 168.0, 261.5, 19.132932820813075, 19.047221444390704
2011-05-15, 616, 0, 616, 39285, 2, 39283, 8979, 0, 8979, 748678, 523, 748155, 5799, 0, 5799, 751858, 336, 751522, 9.41396103896104, 14.5762987012987, 0, 0, 9.41396103896104, 14.5762987012987, 19.138551610029275, 19.05760468372152, 168.0, 261.5, 19.130972685385537, 19.045261308963166
2011-06-14, 616, 0, 616, 39285, 2, 39283, 8996, 0, 8996, 762931, 527, 762404, 5852, 0, 5852, 766075, 337, 765738, 9.5, 14.603896103896103, 0, 0, 9.5, 14.603896103896103, 19.500445462644777, 19.420414916634847, 168.5, 263.5, 19.492859506656824, 19.407988188274825
2011-07-14, 616, 0, 616, 39285, 2, 39283, 8996, 0, 8996, 766912, 527, 766385, 5853, 0, 5853, 770055, 337, 769718, 9.501623376623376, 14.603896103896103, 0, 0, 9.501623376623376, 14.603896103896103, 19.601756395570828, 19.521751304569175, 168.5, 263.5, 19.59417559758674, 19.509329735509
2011-08-13, 616, 0, 616, 39285, 2, 39283, 10696, 0, 10696, 791255, 527, 790728, 6709, 0, 6709, 795242, 337, 794905, 10.891233766233766, 17.363636363636363, 0, 0, 10.891233766233766, 17.363636363636363, 20.2428916889398, 20.141402570955837, 168.5, 263.5, 20.235343532825905, 20.129012549958
2011-09-12, 616, 0, 616, 39285, 2, 39283, 10757, 0, 10757, 793168, 527, 792641, 6797, 0, 6797, 797128, 337, 796791, 11.034090909090908, 17.462662337662337, 0, 0, 11.034090909090908, 17.462662337662337, 20.290899834542447, 20.190098001781852, 168.5, 263.5, 20.283354122648475, 20.177710459995417
2011-10-12, 616, 0, 616, 39285, 2, 39283, 10777, 0, 10777, 898077, 530, 897547, 6926, 0, 6926, 901928, 337, 901591, 11.243506493506494, 17.49512987012987, 0, 0, 11.243506493506494, 17.49512987012987, 22.95858470154003, 22.860557464681175, 168.5, 265.0, 22.951174808441312, 22.84822951403915
2011-11-11, 616, 0, 616, 39285, 2, 39283, 11533, 0, 11533, 923972, 532, 923440, 7195, 0, 7195, 928310, 337, 927973, 11.680194805194805, 18.7224025974026, 0, 0, 11.680194805194805, 18.7224025974026, 23.63013872979509, 23.519714903907342, 168.5, 266.0, 23.6227630272637, 23.50736960008146
2011-12-11, 616, 0, 616, 39285, 2, 39283, 11562, 0, 11562, 932126, 532, 931594, 7206, 0, 7206, 936482, 337, 936145, 11.698051948051948, 18.76948051948052, 0, 0, 11.698051948051948, 18.76948051948052, 23.838157057401045, 23.72727504136439, 168.5, 266.0, 23.830791945625336, 23.714940304966525
2012-01-10, 616, 0, 616, 39285, 2, 39283, 11592, 0, 11592, 949453, 532, 948921, 7201, 0, 7201, 953844, 337, 953507, 11.689935064935066, 18.818181818181817, 0, 0, 11.689935064935066, 18.818181818181817, 24.280106911034746, 24.16833396970854, 168.5, 266.0, 24.272764300078915, 24.156021688771226
2012-02-09, 616, 0, 616, 39285, 2, 39283, 12045, 0, 12045, 957271, 533, 956738, 7396, 0, 7396, 961920, 337, 961583, 12.006493506493506, 19.553571428571427, 0, 0, 12.006493506493506, 19.553571428571427, 24.485681557846505, 24.367341224385896, 168.5, 266.5, 24.478349413232188, 24.355013619122776
