date, FAO_util, CAO_util, FTC_util, CTF_util, STC_util, pct_FAO_util, pct_CAO_util, pct_FTC_util, pct_CTF_util, pct_STC_util, util_count, FAO_util_vuln, CAO_util_vuln, FTC_util_vuln, CTF_util_vuln, STC_util_vuln, pct_FAO_util_vuln, pct_CAO_util_vuln, pct_FTC_util_vuln, pct_CTF_util_vuln, pct_STC_util_vuln, util_vuln_count, FAO_util_non_vuln, CAO_util_non_vuln, FTC_util_non_vuln, CTF_util_non_vuln, STC_util_non_vuln, pct_FAO_util_non_vuln, pct_CAO_util_non_vuln, pct_FTC_util_non_vuln, pct_CTF_util_non_vuln, pct_STC_util_non_vuln, util_count_non_vuln, FAO_non_util, CAO_non_util, FTC_non_util, CTF_non_util, STC_non_util, pct_FAO_non_util, pct_CAO_non_util, pct_FTC_non_util, pct_CTF_non_util, pct_STC_non_util, non_util_count, FAO_non_util_vuln, CAO_non_util_vuln, FTC_non_util_vuln, CTF_non_util_vuln, STC_non_util_vuln, pct_FAO_non_util_vuln, pct_CAO_non_util_vuln, pct_FTC_non_util_vuln, pct_CTF_non_util_vuln, pct_STC_non_util_vuln, _non_util_vuln_count, FAO_non_util_non_vuln, CAO_non_util_non_vuln, FTC_non_util_non_vuln, CTF_non_util_non_vuln, STC_non_util_non_vuln, pct_FAO_non_util_non_vuln, pct_CAO_non_util_non_vuln, pct_FTC_non_util_non_vuln, pct_CTF_non_util_non_vuln, pct_STC_non_util_non_vuln, _non_util_non_vuln_count
1997-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,108,3,6,346,0.10617760617760617,0.2084942084942085,0.005791505791505791,0.011583011583011582,0.667953667953668,518,0,0,0,0,0,0,0,0,0,0,0,55,108,3,6,346,0.0,0.0,0.0,0.0,0.0,518
1999-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,350,23,11,437,0.05414746543778802,0.4032258064516129,0.026497695852534562,0.012672811059907835,0.5034562211981567,868,0,0,0,0,0,0,0,0,0,0,0,47,350,23,11,437,0.0,0.0,0.0,0.0,0.0,868
1999-09-11,19,15,11,1,189,0.08085106382978724,0.06382978723404255,0.04680851063829787,0.00425531914893617,0.8042553191489362,235,0,0,0,0,0,0,0,0,0,0,0,19,15,11,1,189,0.08085106382978724,0.06382978723404255,0.04680851063829787,0.00425531914893617,0.8042553191489362,235,281,516,56,14,1438,0.12190889370932755,0.22386117136659436,0.024295010845986984,0.006073752711496746,0.6238611713665944,2305,0,0,0,0,0,0,0,0,0,0,0,281,516,56,14,1438,0.00824295010845987,0.006507592190889371,0.004772234273318872,0.0004338394793926247,0.08199566160520608,2305
1999-10-11,25,23,12,1,188,0.10040160642570281,0.09236947791164658,0.04819277108433735,0.004016064257028112,0.7550200803212851,249,0,0,0,0,0,0,0,0,0,0,0,25,23,12,1,188,0.10040160642570281,0.09236947791164658,0.04819277108433735,0.004016064257028112,0.7550200803212851,249,345,860,57,21,1510,0.12352309344790548,0.3079126387397064,0.02040816326530612,0.007518796992481203,0.5406373075546008,2793,0,0,0,0,0,0,0,0,0,0,0,345,860,57,21,1510,0.00895094880057286,0.008234872896527032,0.004296455424274973,0.00035803795202291446,0.06731113498030791,2793
1999-11-11,31,40,11,1,190,0.11355311355311355,0.14652014652014653,0.040293040293040296,0.003663003663003663,0.6959706959706959,273,0,0,0,0,0,0,0,0,0,0,0,31,40,11,1,190,0.11355311355311355,0.14652014652014653,0.040293040293040296,0.003663003663003663,0.6959706959706959,273,519,901,72,46,1551,0.16801553900938815,0.2916801553900939,0.02330851408222726,0.014891550663645193,0.5021042408546456,3089,0,0,0,0,0,0,0,0,0,0,0,519,901,72,46,1551,0.010035610229847848,0.012949174490126255,0.00356102298478472,0.0003237293622531564,0.06150857882809971,3089
1999-12-11,41,44,13,1,191,0.1413793103448276,0.15172413793103448,0.04482758620689655,0.0034482758620689655,0.6586206896551724,290,0,0,0,0,0,0,0,0,0,0,0,41,44,13,1,191,0.1413793103448276,0.15172413793103448,0.04482758620689655,0.0034482758620689655,0.6586206896551724,290,561,841,85,53,1563,0.1807927811795037,0.27102803738317754,0.027392845633258136,0.017080244924266838,0.5037060908797938,3103,0,0,0,0,0,0,0,0,0,0,0,561,841,85,53,1563,0.013213019658395102,0.014179825974863036,0.004189494038027715,0.0003222687721559781,0.061553335481791815,3103
2000-01-10,44,43,13,1,187,0.1527777777777778,0.14930555555555555,0.04513888888888889,0.003472222222222222,0.6493055555555556,288,0,0,0,0,0,0,0,0,0,0,0,44,43,13,1,187,0.1527777777777778,0.14930555555555555,0.04513888888888889,0.003472222222222222,0.6493055555555556,288,646,875,91,56,1576,0.19913686806411837,0.2697287299630086,0.028051787916152898,0.01726263871763255,0.48581997533908755,3244,0,0,0,0,0,0,0,0,0,0,0,646,875,91,56,1576,0.013563501849568433,0.013255240443896425,0.004007398273736128,0.00030826140567200987,0.057644882860665846,3244
2000-02-09,45,45,13,1,184,0.15625,0.15625,0.04513888888888889,0.003472222222222222,0.6388888888888888,288,0,0,0,0,0,0,0,0,0,0,0,45,45,13,1,184,0.15625,0.15625,0.04513888888888889,0.003472222222222222,0.6388888888888888,288,654,876,93,57,1576,0.20085995085995087,0.269041769041769,0.028562653562653563,0.017506142506142505,0.48402948402948404,3256,0,0,0,0,0,0,0,0,0,0,0,654,876,93,57,1576,0.01382063882063882,0.01382063882063882,0.003992628992628993,0.0003071253071253071,0.056511056511056514,3256
2000-03-10,46,45,13,1,184,0.15916955017301038,0.15570934256055363,0.04498269896193772,0.0034602076124567475,0.6366782006920415,289,0,0,0,0,0,0,0,0,0,0,0,46,45,13,1,184,0.15916955017301038,0.15570934256055363,0.04498269896193772,0.0034602076124567475,0.6366782006920415,289,681,871,92,61,1561,0.20851194121249234,0.2666870789957134,0.028169014084507043,0.018677281077770974,0.47795468462951624,3266,0,0,0,0,0,0,0,0,0,0,0,681,871,92,61,1561,0.014084507042253521,0.013778322106552358,0.003980404164115126,0.0003061849357011635,0.056338028169014086,3266
2000-04-10,51,53,15,1,190,0.16451612903225807,0.17096774193548386,0.04838709677419355,0.0032258064516129032,0.6129032258064516,310,0,0,0,0,0,0,0,0,0,0,0,51,53,15,1,190,0.16451612903225807,0.17096774193548386,0.04838709677419355,0.0032258064516129032,0.6129032258064516,310,764,862,103,73,1552,0.2277877161598092,0.2570065593321407,0.030709600477042336,0.021765056648777578,0.4627310673822302,3354,0,0,0,0,0,0,0,0,0,0,0,764,862,103,73,1552,0.01520572450805009,0.015802027429934407,0.004472271914132379,0.0002981514609421586,0.056648777579010136,3354
2000-05-10,64,66,15,2,198,0.1855072463768116,0.19130434782608696,0.043478260869565216,0.005797101449275362,0.5739130434782609,345,0,0,0,0,0,0,0,0,0,0,0,64,66,15,2,198,0.1855072463768116,0.19130434782608696,0.043478260869565216,0.005797101449275362,0.5739130434782609,345,894,887,126,90,1612,0.24771404821280132,0.2457744527569964,0.034912718204488775,0.02493765586034913,0.44666112496536436,3609,0,0,0,0,0,0,0,0,0,0,0,894,887,126,90,1612,0.01773344416735938,0.01828761429758936,0.004156275976724855,0.0005541701302299807,0.05486284289276808,3609
2000-06-09,67,54,16,2,193,0.20180722891566266,0.16265060240963855,0.04819277108433735,0.006024096385542169,0.5813253012048193,332,0,0,0,0,0,0,0,0,0,0,0,67,54,16,2,193,0.20180722891566266,0.16265060240963855,0.04819277108433735,0.006024096385542169,0.5813253012048193,332,1042,903,149,100,1645,0.27142485022141183,0.23521750455847876,0.038812190674654856,0.026048450117218024,0.4284970044282365,3839,0,0,0,0,0,0,0,0,0,0,0,1042,903,149,100,1645,0.017452461578536076,0.014066163063297733,0.004167752018754884,0.0005209690023443605,0.05027350872623079,3839
2000-07-09,88,81,21,3,258,0.1951219512195122,0.17960088691796008,0.04656319290465632,0.0066518847006651885,0.5720620842572062,451,0,0,0,0,0,0,0,0,0,0,0,88,81,21,3,258,0.1951219512195122,0.17960088691796008,0.04656319290465632,0.0066518847006651885,0.5720620842572062,451,1219,1122,174,143,1935,0.2654038754626606,0.2442847811887655,0.037883736120182886,0.03113433485739168,0.42129327237099934,4593,0,0,0,0,0,0,0,0,0,0,0,1219,1122,174,143,1935,0.019159590681471803,0.017635532331809273,0.0045721750489875895,0.0006531678641410843,0.056172436316133244,4593
2000-08-08,159,85,26,4,349,0.2552166934189406,0.13643659711075443,0.04173354735152488,0.006420545746388443,0.5601926163723917,623,0,0,0,0,0,0,0,0,0,0,0,159,85,26,4,349,0.2552166934189406,0.13643659711075443,0.04173354735152488,0.006420545746388443,0.5601926163723917,623,1877,1330,227,161,2392,0.3135126106564223,0.2221479873058293,0.03791548354768665,0.026891598463337232,0.39953232002672456,5987,0,0,0,0,0,0,0,0,0,0,0,1877,1330,227,161,2392,0.026557541339569068,0.014197427760146986,0.004342742608986137,0.0006681142475363287,0.05829296809754468,5987
2000-09-07,158,89,27,5,351,0.2507936507936508,0.14126984126984127,0.04285714285714286,0.007936507936507936,0.5571428571428572,630,0,0,0,0,0,0,0,0,0,0,0,158,89,27,5,351,0.2507936507936508,0.14126984126984127,0.04285714285714286,0.007936507936507936,0.5571428571428572,630,1912,1332,235,165,2407,0.3159808296149397,0.22012890431333665,0.03883655594116675,0.027268220128904314,0.39778549000165264,6051,0,0,0,0,0,0,0,0,0,0,0,1912,1332,235,165,2407,0.02611138654767807,0.014708312675590812,0.004462072384729797,0.0008263097008758883,0.05800694100148736,6051
2000-10-07,166,100,34,6,353,0.251896813353566,0.15174506828528073,0.051593323216995446,0.009104704097116844,0.5356600910470409,659,0,0,0,0,0,0,0,0,0,0,0,166,100,34,6,353,0.251896813353566,0.15174506828528073,0.051593323216995446,0.009104704097116844,0.5356600910470409,659,2016,1363,284,168,2442,0.321377331420373,0.21728040809819862,0.045273393910409694,0.026781444285031087,0.38928742228598756,6273,0,0,0,0,0,0,0,0,0,0,0,2016,1363,284,168,2442,0.026462617567352145,0.015941335883947076,0.005420054200542005,0.0009564801530368245,0.05627291567033317,6273
2000-11-06,141,104,64,10,418,0.19131614654002713,0.14111261872455902,0.08683853459972862,0.013568521031207599,0.5671641791044776,737,0,0,0,0,0,0,0,0,0,0,0,141,104,64,10,418,0.19131614654002713,0.14111261872455902,0.08683853459972862,0.013568521031207599,0.5671641791044776,737,2023,1404,317,182,2541,0.31281892685944024,0.21710221122622544,0.049018091850935516,0.028142879233029227,0.39291789083036954,6467,0,0,0,0,0,0,0,0,0,0,0,2023,1404,317,182,2541,0.021802999845368796,0.0160816452760167,0.009896397092933353,0.0015463120457708365,0.06463584351322096,6467
2000-12-06,147,114,68,10,423,0.19291338582677164,0.14960629921259844,0.08923884514435695,0.013123359580052493,0.5551181102362205,762,0,0,0,0,0,0,0,0,0,0,0,147,114,68,10,423,0.19291338582677164,0.14960629921259844,0.08923884514435695,0.013123359580052493,0.5551181102362205,762,2086,1418,349,187,2580,0.31510574018126886,0.21419939577039274,0.0527190332326284,0.02824773413897281,0.38972809667673713,6620,0,0,0,0,0,0,0,0,0,0,0,2086,1418,349,187,2580,0.022205438066465258,0.017220543806646525,0.01027190332326284,0.0015105740181268882,0.06389728096676738,6620
2001-01-05,152,117,68,11,417,0.19869281045751633,0.15294117647058825,0.08888888888888889,0.01437908496732026,0.5450980392156862,765,0,0,0,0,0,0,0,0,0,0,0,152,117,68,11,417,0.19869281045751633,0.15294117647058825,0.08888888888888889,0.01437908496732026,0.5450980392156862,765,2115,1418,357,192,2586,0.3171865626874625,0.21265746850629874,0.05353929214157169,0.028794241151769647,0.3878224355128974,6668,0,0,0,0,0,0,0,0,0,0,0,2115,1418,357,192,2586,0.022795440911817635,0.017546490701859627,0.010197960407918417,0.0016496700659868026,0.0625374925014997,6668
2001-02-04,150,113,69,11,411,0.1989389920424403,0.14986737400530503,0.09151193633952255,0.014588859416445624,0.5450928381962865,754,0,0,0,0,0,0,0,0,0,0,0,150,113,69,11,411,0.1989389920424403,0.14986737400530503,0.09151193633952255,0.014588859416445624,0.5450928381962865,754,2213,1329,369,170,2560,0.3332329468453546,0.20012046378557447,0.05556392109622045,0.025598554434573106,0.38548411383827735,6641,0,0,0,0,0,0,0,0,0,0,0,2213,1329,369,170,2560,0.022586959795211563,0.017015509712392712,0.01039000150579732,0.001656377051648848,0.061888269838879684,6641
2001-03-06,156,140,71,16,391,0.20155038759689922,0.18087855297157623,0.0917312661498708,0.020671834625323,0.5051679586563308,774,0,0,0,0,0,0,0,0,0,0,0,156,140,71,16,391,0.20155038759689922,0.18087855297157623,0.0917312661498708,0.020671834625323,0.5051679586563308,774,2062,1112,314,171,2356,0.342809642560266,0.18487115544472152,0.052202826267664176,0.028428927680798004,0.3916874480465503,6015,0,0,0,0,0,0,0,0,0,0,0,2062,1112,314,171,2356,0.02593516209476309,0.023275145469659187,0.011803823773898587,0.002660016625103907,0.06500415627597672,6015
2001-04-05,149,154,70,16,381,0.19350649350649352,0.2,0.09090909090909091,0.02077922077922078,0.4948051948051948,770,0,0,0,0,0,0,0,0,0,0,0,149,154,70,16,381,0.19350649350649352,0.2,0.09090909090909091,0.02077922077922078,0.4948051948051948,770,2082,1110,314,162,2141,0.35840936477879154,0.1910828025477707,0.05405405405405406,0.027887760371836805,0.3685660182475469,5809,0,0,0,0,0,0,0,0,0,0,0,2082,1110,314,162,2141,0.02564985367533138,0.02651058702014116,0.01205026682733689,0.002754346703391289,0.06558788087450508,5809
2001-05-05,152,170,78,16,436,0.1784037558685446,0.19953051643192488,0.09154929577464789,0.018779342723004695,0.5117370892018779,852,0,0,0,0,0,0,0,0,0,0,0,152,170,78,16,436,0.1784037558685446,0.19953051643192488,0.09154929577464789,0.018779342723004695,0.5117370892018779,852,2138,1151,332,166,2248,0.35426677713338856,0.19072079536039768,0.055012427506213754,0.027506213753106877,0.3724937862468931,6035,0,0,0,0,0,0,0,0,0,0,0,2138,1151,332,166,2248,0.025186412593206295,0.028169014084507043,0.01292460646230323,0.002651201325600663,0.07224523612261806,6035
2001-06-04,150,159,78,16,438,0.178359096313912,0.18906064209274673,0.09274673008323424,0.019024970273483946,0.5208085612366231,841,0,0,0,0,0,0,0,0,0,0,0,150,159,78,16,438,0.178359096313912,0.18906064209274673,0.09274673008323424,0.019024970273483946,0.5208085612366231,841,2204,1151,338,170,2285,0.3584905660377358,0.1872153545868575,0.0549772283669486,0.027651268705270005,0.371665582303188,6148,0,0,0,0,0,0,0,0,0,0,0,2204,1151,338,170,2285,0.024398178269355888,0.02586206896551724,0.012687052700065062,0.002602472348731295,0.0712426805465192,6148
2001-07-04,150,158,75,17,438,0.17899761336515513,0.18854415274463007,0.08949880668257756,0.02028639618138425,0.522673031026253,838,0,0,0,0,0,0,0,0,0,0,0,150,158,75,17,438,0.17899761336515513,0.18854415274463007,0.08949880668257756,0.02028639618138425,0.522673031026253,838,2255,1169,342,175,2294,0.3616680032076985,0.18748997594226144,0.054851643945469125,0.028067361668003207,0.3679230152365678,6235,0,0,0,0,0,0,0,0,0,0,0,2255,1169,342,175,2294,0.024057738572574178,0.025340817963111467,0.012028869286287089,0.00272654370489174,0.0702485966319166,6235
2001-08-03,153,168,74,17,431,0.18149466192170818,0.199288256227758,0.08778173190984578,0.020166073546856466,0.5112692763938316,843,0,0,0,0,0,0,0,0,0,0,0,153,168,74,17,431,0.18149466192170818,0.199288256227758,0.08778173190984578,0.020166073546856466,0.5112692763938316,843,2380,1305,390,202,2441,0.3542721047930932,0.194254242334028,0.05805299196189342,0.030068472759749925,0.3633521881512355,6718,0,0,0,0,0,0,0,0,0,0,0,2380,1305,390,202,2441,0.022774635308127417,0.025007442691277165,0.011015183090205419,0.00253051503423638,0.06415599880916939,6718
2001-09-02,152,178,77,14,468,0.17097862767154107,0.20022497187851518,0.08661417322834646,0.015748031496062992,0.5264341957255343,889,0,0,0,0,0,0,0,0,0,0,0,152,178,77,14,468,0.17097862767154107,0.20022497187851518,0.08661417322834646,0.015748031496062992,0.5264341957255343,889,2567,1251,405,194,2464,0.3730562418253161,0.18180497020781863,0.05885772416799884,0.028193576515041417,0.358087487283825,6881,0,0,0,0,0,0,0,0,0,0,0,2567,1251,405,194,2464,0.022089812527248946,0.025868333091120476,0.011190233977619531,0.002034587995930824,0.06801337014968754,6881
2001-10-02,158,183,79,15,481,0.17248908296943233,0.19978165938864628,0.08624454148471616,0.016375545851528384,0.5251091703056768,916,0,0,0,0,0,0,0,0,0,0,0,158,183,79,15,481,0.17248908296943233,0.19978165938864628,0.08624454148471616,0.016375545851528384,0.5251091703056768,916,2694,1236,402,194,2473,0.3849121303043292,0.17659665666523788,0.0574367766823832,0.027718245463637662,0.35333619088441204,6999,0,0,0,0,0,0,0,0,0,0,0,2694,1236,402,194,2473,0.022574653521931703,0.02614659237033862,0.011287326760965851,0.0021431633090441492,0.06872410344334905,6999
2001-11-01,162,193,78,15,481,0.1743810548977395,0.2077502691065662,0.08396124865446716,0.016146393972012917,0.5177610333692142,929,0,0,0,0,0,0,0,0,0,0,0,162,193,78,15,481,0.1743810548977395,0.2077502691065662,0.08396124865446716,0.016146393972012917,0.5177610333692142,929,2776,1396,411,194,2494,0.3817906752853803,0.19199559895475177,0.05652592490716545,0.026681336817494156,0.34300646403520835,7271,0,0,0,0,0,0,0,0,0,0,0,2776,1396,411,194,2494,0.022280291569247695,0.026543804153486453,0.010727547792600742,0.0020629899601155273,0.06615321138770458,7271
