date, FAO_util, CAO_util, FTC_util, CTF_util, STC_util, pct_FAO_util, pct_CAO_util, pct_FTC_util, pct_CTF_util, pct_STC_util, util_count, FAO_util_vuln, CAO_util_vuln, FTC_util_vuln, CTF_util_vuln, STC_util_vuln, pct_FAO_util_vuln, pct_CAO_util_vuln, pct_FTC_util_vuln, pct_CTF_util_vuln, pct_STC_util_vuln, util_vuln_count, FAO_util_non_vuln, CAO_util_non_vuln, FTC_util_non_vuln, CTF_util_non_vuln, STC_util_non_vuln, pct_FAO_util_non_vuln, pct_CAO_util_non_vuln, pct_FTC_util_non_vuln, pct_CTF_util_non_vuln, pct_STC_util_non_vuln, util_count_non_vuln, FAO_non_util, CAO_non_util, FTC_non_util, CTF_non_util, STC_non_util, pct_FAO_non_util, pct_CAO_non_util, pct_FTC_non_util, pct_CTF_non_util, pct_STC_non_util, non_util_count, FAO_non_util_vuln, CAO_non_util_vuln, FTC_non_util_vuln, CTF_non_util_vuln, STC_non_util_vuln, pct_FAO_non_util_vuln, pct_CAO_non_util_vuln, pct_FTC_non_util_vuln, pct_CTF_non_util_vuln, pct_STC_non_util_vuln, _non_util_vuln_count, FAO_non_util_non_vuln, CAO_non_util_non_vuln, FTC_non_util_non_vuln, CTF_non_util_non_vuln, STC_non_util_non_vuln, pct_FAO_non_util_non_vuln, pct_CAO_non_util_non_vuln, pct_FTC_non_util_non_vuln, pct_CTF_non_util_non_vuln, pct_STC_non_util_non_vuln, _non_util_non_vuln_count
2002-04-19,66,16,4,2,115,0.3251231527093596,0.07881773399014778,0.019704433497536946,0.009852216748768473,0.5665024630541872,203,0,0,0,0,0,0,0,0,0,0,0,66,16,4,2,115,0.3251231527093596,0.07881773399014778,0.019704433497536946,0.009852216748768473,0.5665024630541872,203,285,76,117,26,718,0.2332242225859247,0.062193126022913256,0.09574468085106383,0.02127659574468085,0.5875613747954174,1222,0,0,0,0,0,0,0,0,0,0,0,285,76,117,26,718,0.054009819967266774,0.01309328968903437,0.0032733224222585926,0.0016366612111292963,0.09410801963993454,1222
2002-05-19,74,26,8,3,117,0.32456140350877194,0.11403508771929824,0.03508771929824561,0.013157894736842105,0.5131578947368421,228,0,0,0,0,0,0,0,0,0,0,0,74,26,8,3,117,0.32456140350877194,0.11403508771929824,0.03508771929824561,0.013157894736842105,0.5131578947368421,228,390,108,120,29,755,0.2781740370898716,0.07703281027104136,0.08559201141226819,0.020684736091298145,0.5385164051355207,1402,0,0,0,0,0,0,0,0,0,0,0,390,108,120,29,755,0.052781740370898715,0.018544935805991442,0.005706134094151213,0.0021398002853067048,0.08345221112696148,1402
2002-06-18,43,26,14,5,103,0.225130890052356,0.13612565445026178,0.07329842931937172,0.02617801047120419,0.5392670157068062,191,0,0,0,0,0,0,0,0,0,0,0,43,26,14,5,103,0.225130890052356,0.13612565445026178,0.07329842931937172,0.02617801047120419,0.5392670157068062,191,431,114,165,44,779,0.2811480756686236,0.07436399217221135,0.10763209393346379,0.028701891715590344,0.5081539465101109,1533,0,0,0,0,0,0,0,0,0,0,0,431,114,165,44,779,0.028049575994781473,0.016960208741030658,0.0091324200913242,0.0032615786040443573,0.06718851924331376,1533
2002-07-18,46,26,14,5,106,0.233502538071066,0.1319796954314721,0.07106598984771574,0.025380710659898477,0.5380710659898477,197,0,0,0,0,0,0,0,0,0,0,0,46,26,14,5,106,0.233502538071066,0.1319796954314721,0.07106598984771574,0.025380710659898477,0.5380710659898477,197,463,119,166,49,851,0.2809466019417476,0.07220873786407767,0.10072815533980582,0.029733009708737865,0.5163834951456311,1648,0,0,0,0,0,0,0,0,0,0,0,463,119,166,49,851,0.027912621359223302,0.015776699029126214,0.00849514563106796,0.003033980582524272,0.06432038834951456,1648
2002-08-17,48,30,17,10,104,0.22966507177033493,0.14354066985645933,0.08133971291866028,0.04784688995215311,0.49760765550239233,209,0,0,0,0,0,0,0,0,0,0,0,48,30,17,10,104,0.22966507177033493,0.14354066985645933,0.08133971291866028,0.04784688995215311,0.49760765550239233,209,505,147,182,58,911,0.28008874098724346,0.08153078202995008,0.100942872989462,0.03216860787576262,0.5052689961175818,1803,0,0,0,0,0,0,0,0,0,0,0,505,147,182,58,911,0.026622296173044926,0.016638935108153077,0.009428729894620078,0.005546311702717693,0.057681641708264,1803
2002-09-16,53,38,19,10,110,0.23043478260869565,0.16521739130434782,0.08260869565217391,0.043478260869565216,0.4782608695652174,230,0,0,0,0,0,0,0,0,0,0,0,53,38,19,10,110,0.23043478260869565,0.16521739130434782,0.08260869565217391,0.043478260869565216,0.4782608695652174,230,564,164,187,61,958,0.29162357807652534,0.08479834539813857,0.09669079627714582,0.03154084798345398,0.4953464322647363,1934,0,0,0,0,0,0,0,0,0,0,0,564,164,187,61,958,0.027404343329886244,0.01964839710444674,0.00982419855222337,0.005170630816959669,0.05687693898655636,1934
2002-10-16,74,36,23,11,121,0.2792452830188679,0.13584905660377358,0.08679245283018867,0.04150943396226415,0.45660377358490567,265,0,0,0,0,0,0,0,0,0,0,0,74,36,23,11,121,0.2792452830188679,0.13584905660377358,0.08679245283018867,0.04150943396226415,0.45660377358490567,265,600,165,206,66,1018,0.291970802919708,0.08029197080291971,0.10024330900243308,0.032116788321167884,0.4953771289537713,2055,0,0,0,0,0,0,0,0,0,0,0,600,165,206,66,1018,0.03600973236009732,0.017518248175182483,0.01119221411192214,0.00535279805352798,0.05888077858880779,2055
2002-11-15,80,39,27,21,142,0.2588996763754045,0.1262135922330097,0.08737864077669903,0.06796116504854369,0.459546925566343,309,0,0,0,0,0,0,0,0,0,0,0,80,39,27,21,142,0.2588996763754045,0.1262135922330097,0.08737864077669903,0.06796116504854369,0.459546925566343,309,680,195,227,70,1104,0.29876977152899825,0.08567662565905097,0.09973637961335677,0.030755711775043937,0.4850615114235501,2276,0,0,0,0,0,0,0,0,0,0,0,680,195,227,70,1104,0.0351493848857645,0.017135325131810195,0.011862917398945518,0.00922671353251318,0.06239015817223199,2276
2002-12-15,79,40,34,24,151,0.24085365853658536,0.12195121951219512,0.10365853658536585,0.07317073170731707,0.4603658536585366,328,0,0,0,0,0,0,0,0,0,0,0,79,40,34,24,151,0.24085365853658536,0.12195121951219512,0.10365853658536585,0.07317073170731707,0.4603658536585366,328,747,203,246,77,1135,0.31021594684385384,0.08430232558139535,0.10215946843853821,0.03197674418604651,0.47134551495016613,2408,0,0,0,0,0,0,0,0,0,0,0,747,203,246,77,1135,0.03280730897009967,0.016611295681063124,0.014119601328903655,0.009966777408637873,0.06270764119601328,2408
2003-01-14,100,43,33,23,181,0.2631578947368421,0.11315789473684211,0.0868421052631579,0.060526315789473685,0.4763157894736842,380,0,0,0,0,0,0,0,0,0,0,0,100,43,33,23,181,0.2631578947368421,0.11315789473684211,0.0868421052631579,0.060526315789473685,0.4763157894736842,380,758,205,270,81,1172,0.3049074818986323,0.08246178600160901,0.1086082059533387,0.03258246178600161,0.47144006436041835,2486,0,0,0,0,0,0,0,0,0,0,0,758,205,270,81,1172,0.04022526146419952,0.01729686242960579,0.01327433628318584,0.00925181013676589,0.07280772325020113,2486
2003-02-13,122,51,41,26,218,0.2663755458515284,0.11135371179039301,0.08951965065502183,0.056768558951965066,0.4759825327510917,458,0,0,0,0,0,0,0,0,0,0,0,122,51,41,26,218,0.2663755458515284,0.11135371179039301,0.08951965065502183,0.056768558951965066,0.4759825327510917,458,961,209,332,95,1403,0.32033333333333336,0.06966666666666667,0.11066666666666666,0.03166666666666667,0.4676666666666667,3000,0,0,0,0,0,0,0,0,0,0,0,961,209,332,95,1403,0.04066666666666666,0.017,0.013666666666666667,0.008666666666666666,0.07266666666666667,3000
2003-03-15,125,56,47,26,226,0.2604166666666667,0.11666666666666667,0.09791666666666667,0.05416666666666667,0.4708333333333333,480,0,0,0,0,0,0,0,0,0,0,0,125,56,47,26,226,0.2604166666666667,0.11666666666666667,0.09791666666666667,0.05416666666666667,0.4708333333333333,480,1042,223,327,95,1382,0.33952427500814597,0.07266210492016943,0.10654936461388075,0.030954708374063212,0.45030954708374066,3069,0,0,0,0,0,0,0,0,0,0,0,1042,223,327,95,1382,0.04072987943955686,0.018246985988921473,0.01531443466927338,0.008471814923427827,0.0736396220267188,3069
2003-04-14,125,62,50,26,224,0.25667351129363447,0.1273100616016427,0.1026694045174538,0.053388090349075976,0.459958932238193,487,0,0,0,0,0,0,0,0,0,0,0,125,62,50,26,224,0.25667351129363447,0.1273100616016427,0.1026694045174538,0.053388090349075976,0.459958932238193,487,1062,253,333,102,1484,0.32838589981447125,0.0782312925170068,0.10296846011131726,0.03153988868274583,0.4588744588744589,3234,0,0,0,0,0,0,0,0,0,0,0,1062,253,333,102,1484,0.03865182436611008,0.0191713048855906,0.015460729746444033,0.008039579468150896,0.06926406926406926,3234
2003-05-14,129,91,52,27,233,0.2424812030075188,0.17105263157894737,0.09774436090225563,0.05075187969924812,0.43796992481203006,532,0,0,0,0,0,0,0,0,0,0,0,129,91,52,27,233,0.2424812030075188,0.17105263157894737,0.09774436090225563,0.05075187969924812,0.43796992481203006,532,1086,296,344,105,1586,0.31782265144863914,0.08662569505414106,0.1006731050629207,0.030728709394205442,0.46414983904009366,3417,0,0,0,0,0,0,0,0,0,0,0,1086,296,344,105,1586,0.03775241439859526,0.026631548141644718,0.015218027509511267,0.007901668129938543,0.06818846941761779,3417
2003-06-13,132,99,54,28,245,0.23655913978494625,0.1774193548387097,0.0967741935483871,0.05017921146953405,0.4390681003584229,558,0,0,0,0,0,0,0,0,0,0,0,132,99,54,28,245,0.23655913978494625,0.1774193548387097,0.0967741935483871,0.05017921146953405,0.4390681003584229,558,1133,336,361,131,1725,0.3073792729245795,0.09115572436245252,0.0979381443298969,0.03553988062940857,0.4679869777536625,3686,0,0,0,0,0,0,0,0,0,0,0,1133,336,361,131,1725,0.03581117742810635,0.02685838307107976,0.01465002712967987,0.007596310363537711,0.06646771568095497,3686
2003-07-13,148,108,54,29,260,0.24707846410684475,0.18030050083472454,0.09015025041736227,0.048414023372287146,0.4340567612687813,599,0,0,0,0,0,0,0,0,0,0,0,148,108,54,29,260,0.24707846410684475,0.18030050083472454,0.09015025041736227,0.048414023372287146,0.4340567612687813,599,1193,373,369,131,1751,0.31254912234739324,0.09772072308095363,0.09667277966989783,0.034320146712077546,0.45873722818967777,3817,0,0,0,0,0,0,0,0,0,0,0,1193,373,369,131,1751,0.038773906209064714,0.02829447209850668,0.01414723604925334,0.007597589730154571,0.06811632171862719,3817
2003-08-12,148,116,55,29,266,0.24104234527687296,0.18892508143322476,0.08957654723127036,0.04723127035830619,0.43322475570032576,614,0,0,0,0,0,0,0,0,0,0,0,148,116,55,29,266,0.24104234527687296,0.18892508143322476,0.08957654723127036,0.04723127035830619,0.43322475570032576,614,1218,430,383,140,1789,0.30757575757575756,0.10858585858585859,0.09671717171717172,0.03535353535353535,0.45176767676767676,3960,0,0,0,0,0,0,0,0,0,0,0,1218,430,383,140,1789,0.03737373737373737,0.029292929292929294,0.013888888888888888,0.0073232323232323236,0.06717171717171717,3960
2003-09-11,153,124,54,29,267,0.24401913875598086,0.19776714513556617,0.0861244019138756,0.046251993620414676,0.4258373205741627,627,0,0,0,0,0,0,0,0,0,0,0,153,124,54,29,267,0.24401913875598086,0.19776714513556617,0.0861244019138756,0.046251993620414676,0.4258373205741627,627,1292,483,424,149,1903,0.30392848741472595,0.11362032462949895,0.09974123735591625,0.03505057633498,0.44765937426487884,4251,0,0,0,0,0,0,0,0,0,0,0,1292,483,424,149,1903,0.03599153140437544,0.029169607151258527,0.012702893436838392,0.006821924253116914,0.06280875088214538,4251
2003-10-11,173,129,54,29,273,0.2629179331306991,0.196048632218845,0.08206686930091185,0.044072948328267476,0.4148936170212766,658,0,0,0,0,0,0,0,0,0,0,0,173,129,54,29,273,0.2629179331306991,0.196048632218845,0.08206686930091185,0.044072948328267476,0.4148936170212766,658,1348,512,446,150,2007,0.30203898722832173,0.11472103965942192,0.09993278064082456,0.033609679587721264,0.4496975128837105,4463,0,0,0,0,0,0,0,0,0,0,0,1348,512,446,150,2007,0.03876316379117186,0.028904324445440287,0.012099484651579655,0.006497871386959444,0.0611696168496527,4463
2003-11-10,187,140,64,29,294,0.2619047619047619,0.19607843137254902,0.0896358543417367,0.04061624649859944,0.4117647058823529,714,0,0,0,0,0,0,0,0,0,0,0,187,140,64,29,294,0.2619047619047619,0.19607843137254902,0.0896358543417367,0.04061624649859944,0.4117647058823529,714,1639,575,480,157,2091,0.33164710643464185,0.11634965600971267,0.0971266693646297,0.03176851477134763,0.4231080534196682,4942,0,0,0,0,0,0,0,0,0,0,0,1639,575,480,157,2091,0.03783893160663699,0.028328611898016998,0.012950222581950627,0.005868069607446378,0.059490084985835696,4942
2003-12-10,188,143,65,29,299,0.2596685082872928,0.19751381215469613,0.08977900552486189,0.04005524861878453,0.4129834254143646,724,0,0,0,0,0,0,0,0,0,0,0,188,143,65,29,299,0.2596685082872928,0.19751381215469613,0.08977900552486189,0.04005524861878453,0.4129834254143646,724,1701,590,488,157,2124,0.33616600790513834,0.116600790513834,0.09644268774703557,0.031027667984189725,0.4197628458498024,5060,0,0,0,0,0,0,0,0,0,0,0,1701,590,488,157,2124,0.03715415019762846,0.02826086956521739,0.012845849802371542,0.005731225296442688,0.05909090909090909,5060
2004-01-09,193,146,72,27,288,0.26584022038567495,0.20110192837465565,0.09917355371900827,0.0371900826446281,0.39669421487603307,726,0,0,0,0,0,0,0,0,0,0,0,193,146,72,27,288,0.26584022038567495,0.20110192837465565,0.09917355371900827,0.0371900826446281,0.39669421487603307,726,1725,605,505,157,2147,0.3356684179801518,0.1177271842770967,0.09826814555360965,0.030550690795874684,0.41778556139326717,5139,0,0,0,0,0,0,0,0,0,0,0,1725,605,505,157,2147,0.037555944736330026,0.028410196536291107,0.014010507880910683,0.005253940455341506,0.05604203152364273,5139
2004-02-08,203,151,75,27,290,0.27211796246648795,0.20241286863270777,0.10053619302949061,0.036193029490616625,0.38873994638069703,746,0,0,0,0,0,0,0,0,0,0,0,203,151,75,27,290,0.27211796246648795,0.20241286863270777,0.10053619302949061,0.036193029490616625,0.38873994638069703,746,1772,661,504,160,2196,0.33478178726620067,0.12488191951634234,0.09522010202153788,0.030228603816361232,0.4148875873795579,5293,0,0,0,0,0,0,0,0,0,0,0,1772,661,504,160,2196,0.038352541092008315,0.028528244851690913,0.014169658038919328,0.005101076894010958,0.05478934441715473,5293
2004-03-09,216,168,77,28,296,0.2751592356687898,0.2140127388535032,0.0980891719745223,0.035668789808917196,0.37707006369426754,785,0,0,0,0,0,0,0,0,0,0,0,216,168,77,28,296,0.2751592356687898,0.2140127388535032,0.0980891719745223,0.035668789808917196,0.37707006369426754,785,1833,693,519,163,2238,0.3365773044436284,0.12724935732647816,0.09529930224017627,0.029930224017627616,0.4109438119720896,5446,0,0,0,0,0,0,0,0,0,0,0,1833,693,519,163,2238,0.03966213734851267,0.030848329048843187,0.014138817480719794,0.005141388174807198,0.05435181784796181,5446
2004-04-08,218,178,77,30,297,0.2725,0.2225,0.09625,0.0375,0.37125,800,0,0,0,0,0,0,0,0,0,0,0,218,178,77,30,297,0.2725,0.2225,0.09625,0.0375,0.37125,800,1935,759,534,167,2316,0.33881982139730343,0.13290141831553143,0.09350376466468219,0.029241814043074767,0.40553318157940815,5711,0,0,0,0,0,0,0,0,0,0,0,1935,759,534,167,2316,0.038171948870600596,0.031167921554894062,0.013482752582735073,0.005253020486779898,0.05200490281912099,5711
2004-05-08,233,185,78,30,339,0.26936416184971096,0.2138728323699422,0.09017341040462427,0.03468208092485549,0.3919075144508671,865,0,0,0,0,0,0,0,0,0,0,0,233,185,78,30,339,0.26936416184971096,0.2138728323699422,0.09017341040462427,0.03468208092485549,0.3919075144508671,865,1992,751,555,171,2338,0.3430342689857069,0.12932667470294473,0.09557430687101774,0.029447218873773034,0.4026175305665576,5807,0,0,0,0,0,0,0,0,0,0,0,1992,751,555,171,2338,0.04012398828999483,0.031858102290339245,0.013432064749440331,0.0051661787497847425,0.05837781987256759,5807
2004-06-07,240,188,83,34,343,0.2702702702702703,0.21171171171171171,0.09346846846846847,0.038288288288288286,0.38626126126126126,888,0,0,0,0,0,0,0,0,0,0,0,240,188,83,34,343,0.2702702702702703,0.21171171171171171,0.09346846846846847,0.038288288288288286,0.38626126126126126,888,2016,759,574,178,2383,0.3411167512690355,0.1284263959390863,0.09712351945854483,0.03011844331641286,0.40321489001692046,5910,0,0,0,0,0,0,0,0,0,0,0,2016,759,574,178,2383,0.04060913705583756,0.031810490693739424,0.01404399323181049,0.005752961082910322,0.05803722504230118,5910
2004-07-07,242,192,83,35,349,0.2685904550499445,0.21309655937846836,0.09211986681465038,0.038845726970033294,0.3873473917869034,901,0,0,0,0,0,0,0,0,0,0,0,242,192,83,35,349,0.2685904550499445,0.21309655937846836,0.09211986681465038,0.038845726970033294,0.3873473917869034,901,2100,770,577,181,2391,0.34889516530985215,0.1279282272802791,0.09586310018275461,0.030071440438611065,0.3972420667885031,6019,0,0,0,0,0,0,0,0,0,0,0,2100,770,577,181,2391,0.040206014288087726,0.031898986542615054,0.013789666057484632,0.005814919421830869,0.05798305366339924,6019
2004-08-10,243,196,84,35,348,0.2682119205298013,0.2163355408388521,0.09271523178807947,0.03863134657836645,0.3841059602649007,906,0,0,0,0,0,0,0,0,0,0,0,243,196,84,35,348,0.2682119205298013,0.2163355408388521,0.09271523178807947,0.03863134657836645,0.3841059602649007,906,2126,808,584,197,2475,0.3434571890145396,0.13053311793214864,0.09434571890145396,0.03182552504038772,0.3998384491114701,6190,0,0,0,0,0,0,0,0,0,0,0,2126,808,584,197,2475,0.03925686591276252,0.031663974151857836,0.0135702746365105,0.005654281098546042,0.056219709208400644,6190
2004-09-10,245,198,84,35,357,0.26659412404787813,0.21545157780195864,0.09140369967355821,0.03808487486398259,0.38846572361262244,919,0,0,0,0,0,0,0,0,0,0,0,245,198,84,35,357,0.26659412404787813,0.21545157780195864,0.09140369967355821,0.03808487486398259,0.38846572361262244,919,2147,858,588,202,2515,0.34025356576862126,0.13597464342313786,0.09318541996830428,0.03201267828843106,0.39857369255150554,6310,0,0,0,0,0,0,0,0,0,0,0,2147,858,588,202,2515,0.03882725832012678,0.03137876386687797,0.013312202852614897,0.005546751188589541,0.05657686212361331,6310
2004-10-10,249,206,89,35,380,0.2596454640250261,0.21480709071949947,0.09280500521376434,0.0364963503649635,0.3962460896767466,959,0,0,0,0,0,0,0,0,0,0,0,249,206,89,35,380,0.2596454640250261,0.21480709071949947,0.09280500521376434,0.0364963503649635,0.3962460896767466,959,2199,876,596,207,2585,0.34024446851307444,0.1355407705399969,0.09221723657744081,0.03202846975088968,0.39996905461859816,6463,0,0,0,0,0,0,0,0,0,0,0,2199,876,596,207,2585,0.038526999845273094,0.03187374284388055,0.013770694723812472,0.005415441745319511,0.058796224663468975,6463
2004-11-09,277,211,90,36,382,0.2781124497991968,0.21184738955823293,0.09036144578313253,0.03614457831325301,0.38353413654618473,996,0,0,0,0,0,0,0,0,0,0,0,277,211,90,36,382,0.2781124497991968,0.21184738955823293,0.09036144578313253,0.03614457831325301,0.38353413654618473,996,2257,931,607,215,2644,0.33919446949203486,0.13991584009618274,0.09122332431620078,0.03231139164412383,0.3973549744514578,6654,0,0,0,0,0,0,0,0,0,0,0,2257,931,607,215,2644,0.041629095281033965,0.0317102494740006,0.013525698827772768,0.005410279531109108,0.05740907724676886,6654
2004-12-09,284,219,92,37,387,0.2787046123650638,0.21491658488714427,0.09028459273797841,0.03631010794896958,0.37978410206084395,1019,0,0,0,0,0,0,0,0,0,0,0,284,219,92,37,387,0.2787046123650638,0.21491658488714427,0.09028459273797841,0.03631010794896958,0.37978410206084395,1019,2316,980,611,221,2680,0.3401880141010576,0.14394829612220916,0.08974735605170388,0.03246180963572268,0.3936545240893067,6808,0,0,0,0,0,0,0,0,0,0,0,2316,980,611,221,2680,0.04171562867215041,0.032168037602820214,0.013513513513513514,0.005434782608695652,0.056844888366627495,6808
2005-01-08,287,229,92,39,388,0.2772946859903382,0.221256038647343,0.08888888888888889,0.03768115942028986,0.3748792270531401,1035,0,0,0,0,0,0,0,0,0,0,0,287,229,92,39,388,0.2772946859903382,0.221256038647343,0.08888888888888889,0.03768115942028986,0.3748792270531401,1035,2382,962,611,220,2688,0.34707853708290837,0.14017193647093107,0.08902812181261839,0.032055952207489434,0.3916654524260528,6863,0,0,0,0,0,0,0,0,0,0,0,2382,962,611,220,2688,0.04181844674340667,0.033367332070523094,0.0134052163776774,0.005682646073145854,0.05653504298411773,6863
2005-02-07,292,235,92,39,388,0.27915869980879543,0.22466539196940727,0.08795411089866156,0.0372848948374761,0.37093690248565964,1046,0,0,0,0,0,0,0,0,0,0,0,292,235,92,39,388,0.27915869980879543,0.22466539196940727,0.08795411089866156,0.0372848948374761,0.37093690248565964,1046,2498,984,635,235,2729,0.352775031775173,0.13896342324530433,0.08967659935037424,0.033187402909193614,0.3853975427199548,7081,0,0,0,0,0,0,0,0,0,0,0,2498,984,635,235,2729,0.041237113402061855,0.033187402909193614,0.012992515181471544,0.005507696653015111,0.0547945205479452,7081
