date, FAO_util, CAO_util, FTC_util, CTF_util, STC_util, pct_FAO_util, pct_CAO_util, pct_FTC_util, pct_CTF_util, pct_STC_util, util_count, FAO_util_vuln, CAO_util_vuln, FTC_util_vuln, CTF_util_vuln, STC_util_vuln, pct_FAO_util_vuln, pct_CAO_util_vuln, pct_FTC_util_vuln, pct_CTF_util_vuln, pct_STC_util_vuln, util_vuln_count, FAO_util_non_vuln, CAO_util_non_vuln, FTC_util_non_vuln, CTF_util_non_vuln, STC_util_non_vuln, pct_FAO_util_non_vuln, pct_CAO_util_non_vuln, pct_FTC_util_non_vuln, pct_CTF_util_non_vuln, pct_STC_util_non_vuln, util_count_non_vuln, FAO_non_util, CAO_non_util, FTC_non_util, CTF_non_util, STC_non_util, pct_FAO_non_util, pct_CAO_non_util, pct_FTC_non_util, pct_CTF_non_util, pct_STC_non_util, non_util_count, FAO_non_util_vuln, CAO_non_util_vuln, FTC_non_util_vuln, CTF_non_util_vuln, STC_non_util_vuln, pct_FAO_non_util_vuln, pct_CAO_non_util_vuln, pct_FTC_non_util_vuln, pct_CTF_non_util_vuln, pct_STC_non_util_vuln, _non_util_vuln_count, FAO_non_util_non_vuln, CAO_non_util_non_vuln, FTC_non_util_non_vuln, CTF_non_util_non_vuln, STC_non_util_non_vuln, pct_FAO_non_util_non_vuln, pct_CAO_non_util_non_vuln, pct_FTC_non_util_non_vuln, pct_CTF_non_util_non_vuln, pct_STC_non_util_non_vuln, _non_util_non_vuln_count
2007-01-30,74,1925,38,626,3293,0.012424445936870383,0.32320349227669576,0.0063801208865010076,0.1051040967092008,0.552887844190732,5956,0,0,0,0,0,0,0,0,0,0,0,74,1925,38,626,3293,0.012424445936870383,0.32320349227669576,0.0063801208865010076,0.1051040967092008,0.552887844190732,5956,182,7719,253,1958,18866,0.006280626682310718,0.26637449099316723,0.008730761267168197,0.06756850024156257,0.6510456208157913,28978,0,0,0,0,0,0,0,0,0,0,0,182,7719,253,1958,18866,0.0025536613983021604,0.06642970529367107,0.0013113396369659742,0.02160259507212368,0.11363793222444613,28978
2007-03-01,77,1889,40,624,3259,0.013075224995754798,0.32076753268806246,0.006792324673119375,0.10596026490066225,0.5534046527424011,5889,0,0,0,0,0,0,0,0,0,0,0,77,1889,40,624,3259,0.013075224995754798,0.32076753268806246,0.006792324673119375,0.10596026490066225,0.5534046527424011,5889,202,7757,252,1968,18854,0.006957599972445149,0.2671787276547377,0.008679778183446424,0.06778493438501017,0.6493989598043606,29033,0,0,0,0,0,0,0,0,0,0,0,202,7757,252,1968,18854,0.0026521544449419625,0.06506389281162815,0.0013777425688010195,0.021492784073295905,0.11225157579306307,29033
2007-03-31,91,1931,46,635,3286,0.01519452329270329,0.3224244448154951,0.007680748038069795,0.10602771748205042,0.5486725663716814,5989,0,0,0,0,0,0,0,0,0,0,0,91,1931,46,635,3286,0.01519452329270329,0.3224244448154951,0.007680748038069795,0.10602771748205042,0.5486725663716814,5989,231,7903,255,1996,18900,0.007887997268226055,0.26986511866143076,0.008707529451937852,0.06815775994536452,0.6453815946730408,29285,0,0,0,0,0,0,0,0,0,0,0,231,7903,255,1996,18900,0.0031073928632405668,0.0659381936144784,0.001570770018780946,0.021683455694041318,0.11220761481987365,29285
2007-04-30,89,2053,48,643,3349,0.014396635393076675,0.33209317373018443,0.007764477515367195,0.10401164671627305,0.5417340666450987,6182,0,0,0,0,0,0,0,0,0,0,0,89,2053,48,643,3349,0.014396635393076675,0.33209317373018443,0.007764477515367195,0.10401164671627305,0.5417340666450987,6182,251,8440,273,2033,18971,0.008375600640683396,0.2816337426588361,0.009109717031500267,0.06783902829684997,0.6330419113721303,29968,0,0,0,0,0,0,0,0,0,0,0,251,8440,273,2033,18971,0.0029698344901227976,0.06850640683395622,0.001601708489054992,0.02145621996796583,0.111752536038441,29968
2007-05-30,90,2095,46,641,3345,0.01447643557986167,0.3369792504423355,0.00739906707415152,0.10310439118545922,0.538040855718192,6217,0,0,0,0,0,0,0,0,0,0,0,90,2095,46,641,3345,0.01447643557986167,0.3369792504423355,0.00739906707415152,0.10310439118545922,0.538040855718192,6217,276,8593,284,2058,19017,0.009130607383882492,0.2842728596003705,0.009395262670371841,0.06808257244938468,0.6291186978959905,30228,0,0,0,0,0,0,0,0,0,0,0,276,8593,284,2058,19017,0.0029773719730051607,0.0693066031493979,0.0015217678973137487,0.02120550482995898,0.11065899166335848,30228
2007-06-29,92,2132,48,644,3349,0.014684756584197925,0.3403032721468476,0.007661612130885874,0.10279329608938548,0.5345570630486831,6265,0,0,0,0,0,0,0,0,0,0,0,92,2132,48,644,3349,0.014684756584197925,0.3403032721468476,0.007661612130885874,0.10279329608938548,0.5345570630486831,6265,305,8682,275,2066,18998,0.010057376508606476,0.2862889929433489,0.009068126360218955,0.06812636021895403,0.6264591439688716,30326,0,0,0,0,0,0,0,0,0,0,0,305,8682,275,2066,18998,0.003033700455055068,0.07030271054540659,0.0015828002374200355,0.021235903185385478,0.11043329156499374,30326
2007-07-30,110,2228,49,656,3350,0.017206319411856717,0.3485061786328797,0.007664633192554357,0.10261223212889098,0.5240106366338182,6393,0,0,0,0,0,0,0,0,0,0,0,110,2228,49,656,3350,0.017206319411856717,0.3485061786328797,0.007664633192554357,0.10261223212889098,0.5240106366338182,6393,312,9050,276,2068,19004,0.010159557147508954,0.29469228264408986,0.008987300553565614,0.06733962878541191,0.6188212308694236,30710,0,0,0,0,0,0,0,0,0,0,0,312,9050,276,2068,19004,0.0035818951481602084,0.07254965809182677,0.0015955714750895474,0.02136112015630088,0.10908498860306089,30710
2007-08-30,107,2272,53,670,3364,0.01654809774203526,0.3513764305598515,0.00819672131147541,0.10361892978657594,0.5202598206000618,6466,0,0,0,0,0,0,0,0,0,0,0,107,2272,53,670,3364,0.01654809774203526,0.3513764305598515,0.00819672131147541,0.10361892978657594,0.5202598206000618,6466,347,9173,292,2101,19074,0.011198244425081485,0.2960273663149062,0.009423306547907188,0.06780262690805822,0.6155484558040468,30987,0,0,0,0,0,0,0,0,0,0,0,347,9173,292,2101,19074,0.0034530609610481816,0.07332107012618194,0.001710394681640688,0.021621970503759642,0.10856165488753348,30987
2007-09-30,114,2331,51,660,3359,0.017498081350729087,0.3577897160399079,0.00782808902532617,0.10130468150422103,0.5155794320798158,6515,0,0,0,0,0,0,0,0,0,0,0,114,2331,51,660,3359,0.017498081350729087,0.3577897160399079,0.00782808902532617,0.10130468150422103,0.5155794320798158,6515,359,9369,278,2079,19039,0.011534507132759286,0.30102171957331963,0.008932013879964016,0.06679732682174527,0.6117144325922118,31124,0,0,0,0,0,0,0,0,0,0,0,359,9369,278,2079,19039,0.0036627682817118624,0.07489397249710834,0.0016386068628710963,0.021205500578331832,0.10792314612517671,31124
2007-10-31,115,2343,52,663,3361,0.017600244872972147,0.35858585858585856,0.00795837159473523,0.10146923783287419,0.5143862871135598,6534,0,0,0,0,0,0,0,0,0,0,0,115,2343,52,663,3361,0.017600244872972147,0.35858585858585856,0.00795837159473523,0.10146923783287419,0.5143862871135598,6534,381,9416,279,2085,19050,0.012207234628816763,0.3016885072570568,0.00893915606677133,0.06680337060651693,0.6103617314408382,31211,0,0,0,0,0,0,0,0,0,0,0,381,9416,279,2085,19050,0.0036845983787767134,0.07506968696933773,0.0016660792669251226,0.021242510653295313,0.10768639261798725,31211
2007-11-30,112,2390,60,675,3369,0.016954283984256736,0.36179231002119283,0.009082652134423252,0.10217983651226158,0.5099909173478656,6606,0,0,0,0,0,0,0,0,0,0,0,112,2390,60,675,3369,0.016954283984256736,0.36179231002119283,0.009082652134423252,0.10217983651226158,0.5099909173478656,6606,397,9494,280,2091,19063,0.012673583399840383,0.3030806065442937,0.008938547486033519,0.06675179569034317,0.6085554668794892,31325,0,0,0,0,0,0,0,0,0,0,0,397,9494,280,2091,19063,0.003575418994413408,0.07629688747007182,0.0019154030327214685,0.02154828411811652,0.10754988028731045,31325
2007-12-30,109,2407,61,673,3363,0.01648268561923484,0.3639800393164978,0.00922425525480115,0.10176924240133071,0.5085437774081355,6613,0,0,0,0,0,0,0,0,0,0,0,109,2407,61,673,3363,0.01648268561923484,0.3639800393164978,0.00922425525480115,0.10176924240133071,0.5085437774081355,6613,469,9594,282,2111,19104,0.014860583016476553,0.30399239543726236,0.008935361216730038,0.06688846641318125,0.6053231939163498,31560,0,0,0,0,0,0,0,0,0,0,0,469,9594,282,2111,19104,0.003453738910012674,0.07626742712294043,0.0019328263624841572,0.02132446134347275,0.10655893536121673,31560
2008-01-29,119,2613,61,676,3420,0.017273914936855858,0.3793003338655828,0.008854695892001743,0.09812744955726521,0.4964436057482944,6889,0,0,0,0,0,0,0,0,0,0,0,119,2613,61,676,3420,0.017273914936855858,0.3793003338655828,0.008854695892001743,0.09812744955726521,0.4964436057482944,6889,484,10431,284,2114,19161,0.014904231077169428,0.3212108148056907,0.008745457904785366,0.06509823243209953,0.590041263780255,32474,0,0,0,0,0,0,0,0,0,0,0,484,10431,284,2114,19161,0.0036644700375685164,0.08046437149719776,0.0018784258175771386,0.020816653322658127,0.10531502124776744,32474
2008-03-07,112,2651,63,673,3398,0.016238944468609542,0.3843700159489633,0.009134406263592866,0.09757865738726983,0.4926779759315644,6897,0,0,0,0,0,0,0,0,0,0,0,112,2651,63,673,3398,0.016238944468609542,0.3843700159489633,0.009134406263592866,0.09757865738726983,0.4926779759315644,6897,512,10538,287,2130,19181,0.0156824307767704,0.3227762803234501,0.00879073756432247,0.06524136241117373,0.5875091889242833,32648,0,0,0,0,0,0,0,0,0,0,0,512,10538,287,2130,19181,0.003430531732418525,0.08119946091644205,0.0019296740994854203,0.020613820142122027,0.10407988238176917,32648
2008-04-07,113,2669,63,680,3399,0.01632004621606008,0.38547082611207395,0.009098786828422877,0.09820912767186597,0.49090121317157714,6924,0,0,0,0,0,0,0,0,0,0,0,113,2669,63,680,3399,0.01632004621606008,0.38547082611207395,0.009098786828422877,0.09820912767186597,0.49090121317157714,6924,528,10647,290,2141,19150,0.016119184271583833,0.32503968738551714,0.00885333984613506,0.06536207107094884,0.5846257174258152,32756,0,0,0,0,0,0,0,0,0,0,0,528,10647,290,2141,19150,0.003449749664183661,0.08148125534253267,0.0019233117596776164,0.02075955550128221,0.10376724874832091,32756
2008-05-07,126,2658,63,692,3402,0.018153003889929405,0.3829419392018441,0.009076501944964703,0.09969744993516784,0.4901311050280939,6941,0,0,0,0,0,0,0,0,0,0,0,126,2658,63,692,3402,0.018153003889929405,0.3829419392018441,0.009076501944964703,0.09969744993516784,0.4901311050280939,6941,637,10662,292,2169,19157,0.01935170276756691,0.3239055807029802,0.008870796245101316,0.06589300361515327,0.5819789166691983,32917,0,0,0,0,0,0,0,0,0,0,0,637,10662,292,2169,19157,0.0038278093386396087,0.08074854938177842,0.0019139046693198044,0.021022571923322294,0.10335085214326943,32917
2008-06-07,122,2669,68,692,3405,0.017538815411155838,0.3836975273145486,0.0097757331799885,0.09948246118458884,0.48950546290971825,6956,0,0,0,0,0,0,0,0,0,0,0,122,2669,68,692,3405,0.017538815411155838,0.3836975273145486,0.0097757331799885,0.09948246118458884,0.48950546290971825,6956,648,10748,294,2177,19195,0.01959954025769766,0.32508620168168895,0.008892384005807271,0.06584598632871574,0.5805758877260904,33062,0,0,0,0,0,0,0,0,0,0,0,648,10748,294,2177,19195,0.0036900369003690036,0.0807271187465973,0.0020567418788941987,0.02093037323815861,0.10298832496521687,33062
2008-07-09,123,2672,68,695,3407,0.017659727207465902,0.383632447954056,0.009763101220387652,0.09978463747307968,0.4891600861450108,6965,0,0,0,0,0,0,0,0,0,0,0,123,2672,68,695,3407,0.017659727207465902,0.383632447954056,0.009763101220387652,0.09978463747307968,0.4891600861450108,6965,658,10755,296,2182,19198,0.019885762640152318,0.3250324881380519,0.00894557103569162,0.06594336486445647,0.5801928133216476,33089,0,0,0,0,0,0,0,0,0,0,0,658,10755,296,2182,19198,0.0037172474236150986,0.08075191151137841,0.0020550636163075343,0.021003959019613768,0.10296473148176132,33089
2008-08-08,121,2753,71,695,3407,0.017170427132112955,0.3906626933446857,0.010075209308925784,0.0986235277423017,0.4834681424719739,7047,0,0,0,0,0,0,0,0,0,0,0,121,2753,71,695,3407,0.017170427132112955,0.3906626933446857,0.010075209308925784,0.0986235277423017,0.4834681424719739,7047,669,11572,298,2186,19199,0.019720551821719137,0.3411154345006485,0.008784341469166372,0.0644381558778446,0.5659415163306214,33924,0,0,0,0,0,0,0,0,0,0,0,669,11572,298,2186,19199,0.0035667963683527885,0.08115198679401014,0.0020929135715127933,0.020486970876075934,0.10043037377667728,33924
2008-09-07,124,2777,71,695,3405,0.01753393665158371,0.39267533936651583,0.010039592760180996,0.09827488687782805,0.4814762443438914,7072,0,0,0,0,0,0,0,0,0,0,0,124,2777,71,695,3405,0.01753393665158371,0.39267533936651583,0.010039592760180996,0.09827488687782805,0.4814762443438914,7072,685,11996,302,2232,19358,0.019813148989095537,0.34697596390246727,0.008735140138258178,0.06455904896884852,0.5599166980013305,34573,0,0,0,0,0,0,0,0,0,0,0,685,11996,302,2232,19358,0.0035866138316026958,0.08032279524484424,0.002053625661643479,0.02010239204003124,0.09848725884360628,34573
2008-10-07,143,2795,75,707,3407,0.02006454328609513,0.39217061877367754,0.010523361863336607,0.09920022449838642,0.4780412515785043,7127,0,0,0,0,0,0,0,0,0,0,0,143,2795,75,707,3407,0.02006454328609513,0.39217061877367754,0.010523361863336607,0.09920022449838642,0.4780412515785043,7127,767,12388,320,2289,19488,0.021757630772722115,0.3514126858050607,0.009077499148984454,0.06493248610007943,0.5528196981731534,35252,0,0,0,0,0,0,0,0,0,0,0,767,12388,320,2289,19488,0.004056507432202428,0.07928628162941109,0.0021275388630432315,0.02005559968228753,0.09664699875184386,35252
2008-11-06,165,2903,76,736,3408,0.022639956092206367,0.39832601536772777,0.010428100987925357,0.10098792535675083,0.4676180021953897,7288,0,0,0,0,0,0,0,0,0,0,0,165,2903,76,736,3408,0.022639956092206367,0.39832601536772777,0.010428100987925357,0.10098792535675083,0.4676180021953897,7288,803,13389,323,2345,19748,0.021935096153846152,0.365739729020979,0.008823208041958042,0.06405703671328672,0.5394449300699301,36608,0,0,0,0,0,0,0,0,0,0,0,803,13389,323,2345,19748,0.004507211538461538,0.07929960664335664,0.002076048951048951,0.020104895104895104,0.0930944055944056,36608
2008-12-06,229,2875,89,807,3496,0.030549626467449305,0.38353788687299895,0.011872998932764141,0.10765741728922092,0.4663820704375667,7496,0,0,0,0,0,0,0,0,0,0,0,229,2875,89,807,3496,0.030549626467449305,0.38353788687299895,0.011872998932764141,0.10765741728922092,0.4663820704375667,7496,1025,13710,347,2589,19995,0.027212871024265915,0.3639887431635958,0.009212552434556364,0.0687357298359263,0.5308501035416556,37666,0,0,0,0,0,0,0,0,0,0,0,1025,13710,347,2589,19995,0.006079753623957946,0.07632878458025806,0.0023628736791801623,0.021425157967397652,0.0928158020495938,37666
2009-01-05,227,2877,97,813,3477,0.030303030303030304,0.3840608730476572,0.012948871979708985,0.10853023628354025,0.4641569883860633,7491,0,0,0,0,0,0,0,0,0,0,0,227,2877,97,813,3477,0.030303030303030304,0.3840608730476572,0.012948871979708985,0.10853023628354025,0.4641569883860633,7491,1190,13774,366,2780,20050,0.031184486373165617,0.3609538784067086,0.009591194968553459,0.07285115303983228,0.52541928721174,38160,0,0,0,0,0,0,0,0,0,0,0,1190,13774,366,2780,20050,0.005948637316561845,0.07539308176100629,0.0025419287211740044,0.02130503144654088,0.09111635220125786,38160
2009-02-04,236,2873,99,823,3477,0.03143313798614811,0.38265849760255727,0.013185935002663825,0.10961640916355887,0.4631060202450719,7508,0,0,0,0,0,0,0,0,0,0,0,236,2873,99,823,3477,0.03143313798614811,0.38265849760255727,0.013185935002663825,0.10961640916355887,0.4631060202450719,7508,1239,13805,375,2887,20141,0.032226181496605714,0.3590657268447473,0.009753686893645797,0.07509038416521445,0.5238640205997868,38447,0,0,0,0,0,0,0,0,0,0,0,1239,13805,375,2887,20141,0.006138320285067756,0.07472624652118501,0.0025749733399224907,0.021406091502587977,0.09043618487788384,38447
2009-03-06,236,2875,99,824,3479,0.03141221882071077,0.3826700385997604,0.013177159590043924,0.10967656062824438,0.4630640223612405,7513,0,0,0,0,0,0,0,0,0,0,0,236,2875,99,824,3479,0.03141221882071077,0.3826700385997604,0.013177159590043924,0.10967656062824438,0.4630640223612405,7513,1287,13842,383,2936,20159,0.03333592353718238,0.35853601678452096,0.009920480741834383,0.07604838500790012,0.5221591939285621,38607,0,0,0,0,0,0,0,0,0,0,0,1287,13842,383,2936,20159,0.0061128810837412905,0.07446836065998394,0.0025643018105524903,0.021343279716113658,0.09011319190820317,38607
2009-04-05,232,3308,103,835,3406,0.029426686960933535,0.419583967529173,0.013064434297311009,0.10591070522577371,0.43201420598680873,7884,0,0,0,0,0,0,0,0,0,0,0,232,3308,103,835,3406,0.029426686960933535,0.419583967529173,0.013064434297311009,0.10591070522577371,0.43201420598680873,7884,1332,18731,403,3036,20864,0.030022990578370823,0.4221926700626606,0.009083532434747328,0.06843078032727765,0.4702700265969436,44366,0,0,0,0,0,0,0,0,0,0,0,1332,18731,403,3036,20864,0.0052292295902267505,0.07456160122616418,0.002321597619798945,0.018820718568273002,0.07677049993238065,44366
2009-05-06,220,3210,105,810,3170,0.02927478376580173,0.42714570858283435,0.013972055888223553,0.10778443113772455,0.4218230206254158,7515,0,0,0,0,0,0,0,0,0,0,0,220,3210,105,810,3170,0.02927478376580173,0.42714570858283435,0.013972055888223553,0.10778443113772455,0.4218230206254158,7515,1346,18787,441,3011,20000,0.030882184237696456,0.4310427899506711,0.010118159917402777,0.06908340025238041,0.4588734656418493,43585,0,0,0,0,0,0,0,0,0,0,0,1346,18787,441,3011,20000,0.005047608122060342,0.0736491912355168,0.0024090856946197086,0.018584375358494894,0.0727314443042331,43585
2009-06-05,220,3218,105,810,3170,0.02924365279808587,0.4277548850192742,0.013957197926359166,0.1076698125747707,0.42137445168151005,7523,0,0,0,0,0,0,0,0,0,0,0,220,3218,105,810,3170,0.02924365279808587,0.4277548850192742,0.013957197926359166,0.1076698125747707,0.42137445168151005,7523,1340,18835,451,3020,19949,0.03073746989333639,0.4320449592843216,0.01034522307604083,0.06927399931184769,0.4575983484344535,43595,0,0,0,0,0,0,0,0,0,0,0,1340,18835,451,3020,19949,0.005046450280995527,0.07381580456474367,0.002408533088656956,0.018580112398210804,0.07271476086707192,43595
2009-07-05,213,3300,103,827,3085,0.028294367693942613,0.4383634431455898,0.013682252922422955,0.10985653560042508,0.40980340063761955,7528,0,0,0,0,0,0,0,0,0,0,0,213,3300,103,827,3085,0.028294367693942613,0.4383634431455898,0.013682252922422955,0.10985653560042508,0.40980340063761955,7528,1371,18968,485,3058,19912,0.03130565830935745,0.4331186920582728,0.011074576425994428,0.06982691692925971,0.4546741562771156,43794,0,0,0,0,0,0,0,0,0,0,0,1371,18968,485,3058,19912,0.004863679956158378,0.07535278805315797,0.0023519203543864455,0.018883865369685345,0.07044343974060374,43794
2009-08-04,213,3251,104,823,3045,0.028644432490586336,0.43719741796664874,0.013986013986013986,0.11067778375470683,0.40949435180204413,7436,0,0,0,0,0,0,0,0,0,0,0,213,3251,104,823,3045,0.028644432490586336,0.43719741796664874,0.013986013986013986,0.11067778375470683,0.40949435180204413,7436,1431,19288,513,3417,19935,0.03209671631078414,0.43262156827561454,0.011506369998205635,0.0766418446079311,0.44713350080746456,44584,0,0,0,0,0,0,0,0,0,0,0,1431,19288,513,3417,19935,0.0047774986542257316,0.07291853579759555,0.002332675399246366,0.018459537053651533,0.06829804414139602,44584
2009-09-03,206,2970,97,704,2975,0.029631760644418872,0.4272151898734177,0.013952819332566167,0.10126582278481013,0.4279344073647871,6952,0,0,0,0,0,0,0,0,0,0,0,206,2970,97,704,2975,0.029631760644418872,0.4272151898734177,0.013952819332566167,0.10126582278481013,0.4279344073647871,6952,1440,19395,521,3445,19937,0.03218740220841343,0.4335240734945684,0.011645580937905136,0.07700388931110018,0.44563905404801285,44738,0,0,0,0,0,0,0,0,0,0,0,1440,19395,521,3445,19937,0.004604586704814699,0.0663865170548527,0.00216817917653896,0.01573606330189101,0.06649827886807635,44738
