date, FAO_util, CAO_util, FTC_util, CTF_util, STC_util, pct_FAO_util, pct_CAO_util, pct_FTC_util, pct_CTF_util, pct_STC_util, util_count, FAO_util_vuln, CAO_util_vuln, FTC_util_vuln, CTF_util_vuln, STC_util_vuln, pct_FAO_util_vuln, pct_CAO_util_vuln, pct_FTC_util_vuln, pct_CTF_util_vuln, pct_STC_util_vuln, util_vuln_count, FAO_util_non_vuln, CAO_util_non_vuln, FTC_util_non_vuln, CTF_util_non_vuln, STC_util_non_vuln, pct_FAO_util_non_vuln, pct_CAO_util_non_vuln, pct_FTC_util_non_vuln, pct_CTF_util_non_vuln, pct_STC_util_non_vuln, util_count_non_vuln, FAO_non_util, CAO_non_util, FTC_non_util, CTF_non_util, STC_non_util, pct_FAO_non_util, pct_CAO_non_util, pct_FTC_non_util, pct_CTF_non_util, pct_STC_non_util, non_util_count, FAO_non_util_vuln, CAO_non_util_vuln, FTC_non_util_vuln, CTF_non_util_vuln, STC_non_util_vuln, pct_FAO_non_util_vuln, pct_CAO_non_util_vuln, pct_FTC_non_util_vuln, pct_CTF_non_util_vuln, pct_STC_non_util_vuln, _non_util_vuln_count, FAO_non_util_non_vuln, CAO_non_util_non_vuln, FTC_non_util_non_vuln, CTF_non_util_non_vuln, STC_non_util_non_vuln, pct_FAO_non_util_non_vuln, pct_CAO_non_util_non_vuln, pct_FTC_non_util_non_vuln, pct_CTF_non_util_non_vuln, pct_STC_non_util_non_vuln, _non_util_non_vuln_count
2007-08-07,7,32,6,8,33,0.08139534883720931,0.37209302325581395,0.06976744186046512,0.09302325581395349,0.38372093023255816,86,0,0,0,0,0,0,0,0,0,0,0,7,32,6,8,33,0.08139534883720931,0.37209302325581395,0.06976744186046512,0.09302325581395349,0.38372093023255816,86,170,148,86,51,226,0.24963289280469897,0.2173274596182085,0.1262848751835536,0.07488986784140969,0.33186490455212925,681,0,0,0,0,0,0,0,0,0,0,0,170,148,86,51,226,0.010279001468428781,0.04698972099853157,0.00881057268722467,0.011747430249632892,0.048458149779735685,681
2007-09-06,7,32,6,8,33,0.08139534883720931,0.37209302325581395,0.06976744186046512,0.09302325581395349,0.38372093023255816,86,0,0,0,0,0,0,0,0,0,0,0,7,32,6,8,33,0.08139534883720931,0.37209302325581395,0.06976744186046512,0.09302325581395349,0.38372093023255816,86,174,148,86,51,227,0.2536443148688047,0.21574344023323616,0.12536443148688048,0.07434402332361516,0.33090379008746357,686,0,0,0,0,0,0,0,0,0,0,0,174,148,86,51,227,0.01020408163265306,0.04664723032069971,0.008746355685131196,0.011661807580174927,0.048104956268221574,686
2007-10-14,7,32,6,8,33,0.08139534883720931,0.37209302325581395,0.06976744186046512,0.09302325581395349,0.38372093023255816,86,0,0,0,0,0,0,0,0,0,0,0,7,32,6,8,33,0.08139534883720931,0.37209302325581395,0.06976744186046512,0.09302325581395349,0.38372093023255816,86,176,148,86,51,227,0.2558139534883721,0.21511627906976744,0.125,0.07412790697674419,0.32994186046511625,688,0,0,0,0,0,0,0,0,0,0,0,176,148,86,51,227,0.010174418604651164,0.046511627906976744,0.00872093023255814,0.011627906976744186,0.04796511627906977,688
2007-11-13,7,32,6,8,33,0.08139534883720931,0.37209302325581395,0.06976744186046512,0.09302325581395349,0.38372093023255816,86,0,0,0,0,0,0,0,0,0,0,0,7,32,6,8,33,0.08139534883720931,0.37209302325581395,0.06976744186046512,0.09302325581395349,0.38372093023255816,86,169,110,82,39,221,0.2721417069243156,0.17713365539452497,0.1320450885668277,0.06280193236714976,0.355877616747182,621,0,0,0,0,0,0,0,0,0,0,0,169,110,82,39,221,0.011272141706924315,0.05152979066022544,0.00966183574879227,0.01288244766505636,0.05314009661835749,621
2007-12-16,7,32,6,8,34,0.08045977011494253,0.367816091954023,0.06896551724137931,0.09195402298850575,0.39080459770114945,87,0,0,0,0,0,0,0,0,0,0,0,7,32,6,8,34,0.08045977011494253,0.367816091954023,0.06896551724137931,0.09195402298850575,0.39080459770114945,87,172,110,82,39,221,0.27564102564102566,0.1762820512820513,0.13141025641025642,0.0625,0.3541666666666667,624,0,0,0,0,0,0,0,0,0,0,0,172,110,82,39,221,0.011217948717948718,0.05128205128205128,0.009615384615384616,0.01282051282051282,0.05448717948717949,624
2008-01-24,8,32,6,8,34,0.09090909090909091,0.36363636363636365,0.06818181818181818,0.09090909090909091,0.38636363636363635,88,0,0,0,0,0,0,0,0,0,0,0,8,32,6,8,34,0.09090909090909091,0.36363636363636365,0.06818181818181818,0.09090909090909091,0.38636363636363635,88,174,110,83,39,221,0.27751196172248804,0.17543859649122806,0.13237639553429026,0.06220095693779904,0.3524720893141946,627,0,0,0,0,0,0,0,0,0,0,0,174,110,83,39,221,0.012759170653907496,0.051036682615629984,0.009569377990430622,0.012759170653907496,0.05422647527910686,627
2008-03-13,8,32,6,8,34,0.09090909090909091,0.36363636363636365,0.06818181818181818,0.09090909090909091,0.38636363636363635,88,0,0,0,0,0,0,0,0,0,0,0,8,32,6,8,34,0.09090909090909091,0.36363636363636365,0.06818181818181818,0.09090909090909091,0.38636363636363635,88,174,110,83,39,221,0.27751196172248804,0.17543859649122806,0.13237639553429026,0.06220095693779904,0.3524720893141946,627,0,0,0,0,0,0,0,0,0,0,0,174,110,83,39,221,0.012759170653907496,0.051036682615629984,0.009569377990430622,0.012759170653907496,0.05422647527910686,627
2008-04-14,8,32,6,8,34,0.09090909090909091,0.36363636363636365,0.06818181818181818,0.09090909090909091,0.38636363636363635,88,0,0,0,0,0,0,0,0,0,0,0,8,32,6,8,34,0.09090909090909091,0.36363636363636365,0.06818181818181818,0.09090909090909091,0.38636363636363635,88,175,109,83,40,231,0.274294670846395,0.17084639498432602,0.13009404388714735,0.06269592476489028,0.3620689655172414,638,0,0,0,0,0,0,0,0,0,0,0,175,109,83,40,231,0.012539184952978056,0.050156739811912224,0.009404388714733543,0.012539184952978056,0.05329153605015674,638
2008-05-14,9,32,6,8,34,0.10112359550561797,0.3595505617977528,0.06741573033707865,0.0898876404494382,0.38202247191011235,89,0,0,0,0,0,0,0,0,0,0,0,9,32,6,8,34,0.10112359550561797,0.3595505617977528,0.06741573033707865,0.0898876404494382,0.38202247191011235,89,184,107,88,44,244,0.27586206896551724,0.16041979010494753,0.13193403298350825,0.06596701649175413,0.3658170914542729,667,0,0,0,0,0,0,0,0,0,0,0,184,107,88,44,244,0.013493253373313344,0.047976011994003,0.008995502248875561,0.01199400299850075,0.050974512743628186,667
2008-06-18,8,37,7,8,34,0.0851063829787234,0.39361702127659576,0.07446808510638298,0.0851063829787234,0.3617021276595745,94,0,0,0,0,0,0,0,0,0,0,0,8,37,7,8,34,0.0851063829787234,0.39361702127659576,0.07446808510638298,0.0851063829787234,0.3617021276595745,94,192,111,89,44,244,0.2823529411764706,0.16323529411764706,0.13088235294117648,0.06470588235294118,0.3588235294117647,680,0,0,0,0,0,0,0,0,0,0,0,192,111,89,44,244,0.011764705882352941,0.054411764705882354,0.010294117647058823,0.011764705882352941,0.05,680
2008-07-18,7,37,8,8,34,0.07446808510638298,0.39361702127659576,0.0851063829787234,0.0851063829787234,0.3617021276595745,94,0,0,0,0,0,0,0,0,0,0,0,7,37,8,8,34,0.07446808510638298,0.39361702127659576,0.0851063829787234,0.0851063829787234,0.3617021276595745,94,194,111,89,44,245,0.2840409956076135,0.16251830161054173,0.13030746705710103,0.06442166910688141,0.35871156661786235,683,0,0,0,0,0,0,0,0,0,0,0,194,111,89,44,245,0.010248901903367497,0.05417276720351391,0.01171303074670571,0.01171303074670571,0.04978038067349927,683
2008-08-22,7,37,8,8,34,0.07446808510638298,0.39361702127659576,0.0851063829787234,0.0851063829787234,0.3617021276595745,94,0,0,0,0,0,0,0,0,0,0,0,7,37,8,8,34,0.07446808510638298,0.39361702127659576,0.0851063829787234,0.0851063829787234,0.3617021276595745,94,194,111,89,44,245,0.2840409956076135,0.16251830161054173,0.13030746705710103,0.06442166910688141,0.35871156661786235,683,0,0,0,0,0,0,0,0,0,0,0,194,111,89,44,245,0.010248901903367497,0.05417276720351391,0.01171303074670571,0.01171303074670571,0.04978038067349927,683
2008-09-22,8,31,8,11,38,0.08333333333333333,0.3229166666666667,0.08333333333333333,0.11458333333333333,0.3958333333333333,96,0,0,0,0,0,0,0,0,0,0,0,8,31,8,11,38,0.08333333333333333,0.3229166666666667,0.08333333333333333,0.11458333333333333,0.3958333333333333,96,176,57,110,31,321,0.25323741007194245,0.08201438848920864,0.15827338129496402,0.04460431654676259,0.4618705035971223,695,0,0,0,0,0,0,0,0,0,0,0,176,57,110,31,321,0.011510791366906475,0.04460431654676259,0.011510791366906475,0.015827338129496403,0.05467625899280575,695
2008-10-22,5,20,10,4,31,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.05714285714285714,0.44285714285714284,70,0,0,0,0,0,0,0,0,0,0,0,5,20,10,4,31,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.05714285714285714,0.44285714285714284,70,163,53,156,27,293,0.23554913294797689,0.07658959537572255,0.2254335260115607,0.03901734104046243,0.4234104046242775,692,0,0,0,0,0,0,0,0,0,0,0,163,53,156,27,293,0.0072254335260115606,0.028901734104046242,0.014450867052023121,0.005780346820809248,0.044797687861271675,692
2008-11-21,5,20,12,4,32,0.0684931506849315,0.273972602739726,0.1643835616438356,0.0547945205479452,0.4383561643835616,73,0,0,0,0,0,0,0,0,0,0,0,5,20,12,4,32,0.0684931506849315,0.273972602739726,0.1643835616438356,0.0547945205479452,0.4383561643835616,73,180,54,164,23,295,0.25139664804469275,0.07541899441340782,0.22905027932960895,0.03212290502793296,0.41201117318435754,716,0,0,0,0,0,0,0,0,0,0,0,180,54,164,23,295,0.006983240223463687,0.027932960893854747,0.01675977653631285,0.00558659217877095,0.0446927374301676,716
2008-12-21,7,21,13,4,33,0.08974358974358974,0.2692307692307692,0.16666666666666666,0.05128205128205128,0.4230769230769231,78,0,0,0,0,0,0,0,0,0,0,0,7,21,13,4,33,0.08974358974358974,0.2692307692307692,0.16666666666666666,0.05128205128205128,0.4230769230769231,78,183,53,165,24,295,0.25416666666666665,0.07361111111111111,0.22916666666666666,0.03333333333333333,0.4097222222222222,720,0,0,0,0,0,0,0,0,0,0,0,183,53,165,24,295,0.009722222222222222,0.029166666666666667,0.018055555555555554,0.005555555555555556,0.04583333333333333,720
2009-01-20,7,21,13,4,33,0.08974358974358974,0.2692307692307692,0.16666666666666666,0.05128205128205128,0.4230769230769231,78,0,0,0,0,0,0,0,0,0,0,0,7,21,13,4,33,0.08974358974358974,0.2692307692307692,0.16666666666666666,0.05128205128205128,0.4230769230769231,78,192,55,168,24,299,0.2601626016260163,0.07452574525745258,0.22764227642276422,0.032520325203252036,0.4051490514905149,738,0,0,0,0,0,0,0,0,0,0,0,192,55,168,24,299,0.009485094850948509,0.028455284552845527,0.017615176151761516,0.005420054200542005,0.044715447154471545,738
2009-02-23,7,25,13,4,33,0.08536585365853659,0.3048780487804878,0.15853658536585366,0.04878048780487805,0.4024390243902439,82,0,0,0,0,0,0,0,0,0,0,0,7,25,13,4,33,0.08536585365853659,0.3048780487804878,0.15853658536585366,0.04878048780487805,0.4024390243902439,82,214,65,171,24,308,0.27365728900255754,0.08312020460358056,0.2186700767263427,0.030690537084398978,0.3938618925831202,782,0,0,0,0,0,0,0,0,0,0,0,214,65,171,24,308,0.008951406649616368,0.0319693094629156,0.016624040920716114,0.005115089514066497,0.04219948849104859,782
2009-03-25,7,25,13,4,33,0.08536585365853659,0.3048780487804878,0.15853658536585366,0.04878048780487805,0.4024390243902439,82,0,0,0,0,0,0,0,0,0,0,0,7,25,13,4,33,0.08536585365853659,0.3048780487804878,0.15853658536585366,0.04878048780487805,0.4024390243902439,82,222,70,174,25,309,0.2775,0.0875,0.2175,0.03125,0.38625,800,0,0,0,0,0,0,0,0,0,0,0,222,70,174,25,309,0.00875,0.03125,0.01625,0.005,0.04125,800
2009-04-24,9,25,14,4,34,0.10465116279069768,0.29069767441860467,0.16279069767441862,0.046511627906976744,0.3953488372093023,86,0,0,0,0,0,0,0,0,0,0,0,9,25,14,4,34,0.10465116279069768,0.29069767441860467,0.16279069767441862,0.046511627906976744,0.3953488372093023,86,227,70,178,25,315,0.2785276073619632,0.08588957055214724,0.2184049079754601,0.03067484662576687,0.38650306748466257,815,0,0,0,0,0,0,0,0,0,0,0,227,70,178,25,315,0.011042944785276074,0.03067484662576687,0.01717791411042945,0.0049079754601227,0.04171779141104295,815
