date, util_total, util_vuln_total, util_non_vuln_total, non_util_total, non_util_vuln_total, non_util_non_vuln_total,     util_total_calls, util_vuln_total_calls, util_non_vuln_total_calls, non_util_total_calls, non_util_vuln_total_calls, non_util_non_vuln_total_calls,     util_total_callers, util_vuln_total_callers, util_non_vuln_total_callers, non_util_total_callers, non_util_vuln_total_callers, non_util_non_vuln_total_callers,     average_callers_util, average_calls_util, average_callers_util_vuln, average_calls_util_vuln, average_callers_util_non_vuln, average_calls_util_non_vuln,     average_callers_non_util, average_calls_non_util, average_callers_non_util_vuln, average_calls_non_util_vuln, average_callers_non_util_non_vuln, average_calls_non_util_non_vuln
2012-06-13, 77, 3, 74, 3428, 31, 3397, 1468, 244, 1224, 8044, 703, 7341, 2143, 565, 1578, 7369, 353, 7016, 27.83116883116883, 19.064935064935064, 188.33333333333334, 81.33333333333333, 21.324324324324323, 16.54054054054054, 2.149649941656943, 2.3465577596266045, 11.387096774193548, 22.677419354838708, 2.0653517809832205, 2.161024433323521
2012-07-13, 77, 3, 74, 3428, 31, 3397, 1480, 244, 1236, 8079, 705, 7374, 2159, 563, 1596, 7400, 352, 7048, 28.038961038961038, 19.22077922077922, 187.66666666666666, 81.33333333333333, 21.56756756756757, 16.7027027027027, 2.1586931155192532, 2.3567677946324386, 11.35483870967742, 22.741935483870968, 2.0747718575213425, 2.1707388872534588
2012-08-12, 79, 3, 76, 3431, 32, 3399, 1541, 259, 1282, 8270, 703, 7567, 2394, 543, 1851, 7417, 355, 7062, 30.303797468354432, 19.50632911392405, 181.0, 86.33333333333333, 24.355263157894736, 16.86842105263158, 2.1617604197027105, 2.410375983678228, 11.09375, 21.96875, 2.0776699029126213, 2.2262430126507797
2012-09-11, 79, 3, 76, 3434, 32, 3402, 1556, 262, 1294, 8610, 709, 7901, 2420, 542, 1878, 7746, 365, 7381, 30.632911392405063, 19.696202531645568, 180.66666666666666, 87.33333333333333, 24.710526315789473, 17.026315789473685, 2.255678509027373, 2.507280139778684, 11.40625, 22.15625, 2.1696061140505587, 2.3224573780129334
2012-10-11, 79, 3, 76, 3439, 32, 3407, 1555, 262, 1293, 9614, 710, 8904, 2424, 548, 1876, 8745, 365, 8380, 30.68354430379747, 19.68354430379747, 182.66666666666666, 87.33333333333333, 24.68421052631579, 17.013157894736842, 2.5428903751090433, 2.7955801104972378, 11.40625, 22.1875, 2.4596419137070735, 2.61344291165248
2012-11-10, 79, 3, 76, 3452, 33, 3419, 1558, 260, 1298, 9646, 668, 8978, 2419, 534, 1885, 8785, 263, 8522, 30.620253164556964, 19.72151898734177, 178.0, 86.66666666666667, 24.80263157894737, 17.07894736842105, 2.544901506373117, 2.794322132097335, 7.96969696969697, 20.242424242424242, 2.492541678853466, 2.6259140099444283
2012-12-10, 79, 3, 76, 3455, 33, 3422, 1569, 264, 1305, 9648, 670, 8978, 2437, 541, 1896, 8780, 263, 8517, 30.848101265822784, 19.860759493670887, 180.33333333333334, 88.0, 24.94736842105263, 17.17105263157895, 2.5412445730824893, 2.7924746743849496, 7.96969696969697, 20.303030303030305, 2.488895382817066, 2.6236119228521333
2013-01-09, 73, 3, 70, 3143, 33, 3110, 1544, 264, 1280, 9488, 666, 8822, 2370, 529, 1841, 8662, 265, 8397, 32.465753424657535, 21.15068493150685, 176.33333333333334, 88.0, 26.3, 18.285714285714285, 2.755965637925549, 3.018771874005727, 8.030303030303031, 20.181818181818183, 2.7, 2.8366559485530547
2013-02-08, 73, 3, 70, 3144, 33, 3111, 1548, 266, 1282, 9432, 668, 8764, 2356, 517, 1839, 8624, 266, 8358, 32.273972602739725, 21.205479452054796, 172.33333333333334, 88.66666666666667, 26.271428571428572, 18.314285714285713, 2.7430025445292623, 3.0, 8.06060606060606, 20.242424242424242, 2.6865959498553518, 2.8171006107360976
2013-03-10, 76, 3, 73, 3263, 37, 3226, 2589, 358, 2231, 15430, 1160, 14270, 2415, 532, 1883, 15604, 317, 15287, 31.776315789473685, 34.06578947368421, 177.33333333333334, 119.33333333333333, 25.794520547945204, 30.561643835616437, 4.782102359791603, 4.72877719889672, 8.567567567567568, 31.35135135135135, 4.738685678859269, 4.423434593924364
2013-04-10, 76, 3, 73, 3306, 37, 3269, 2596, 359, 2237, 15611, 1313, 14298, 2462, 543, 1919, 15745, 324, 15421, 32.39473684210526, 34.1578947368421, 181.0, 119.66666666666667, 26.28767123287671, 30.643835616438356, 4.762552934059286, 4.722020568663037, 8.756756756756756, 35.486486486486484, 4.717344753747323, 4.373814622208626
2013-05-10, 76, 3, 73, 3306, 37, 3269, 2599, 359, 2240, 15680, 1359, 14321, 2427, 531, 1896, 15852, 325, 15527, 31.93421052631579, 34.19736842105263, 177.0, 119.66666666666667, 25.972602739726028, 30.684931506849313, 4.79491833030853, 4.742891712038717, 8.783783783783784, 36.729729729729726, 4.749770572040379, 4.380850412970327
2013-06-09, 77, 3, 74, 3315, 37, 3278, 2651, 378, 2273, 15744, 1334, 14410, 2438, 534, 1904, 15957, 306, 15651, 31.662337662337663, 34.42857142857143, 178.0, 126.0, 25.72972972972973, 30.716216216216218, 4.813574660633484, 4.749321266968326, 8.27027027027027, 36.054054054054056, 4.774557657107993, 4.395973154362416
2013-07-09, 76, 3, 73, 3320, 37, 3283, 2658, 383, 2275, 16062, 1563, 14499, 2466, 546, 1920, 16254, 309, 15945, 32.44736842105263, 34.973684210526315, 182.0, 127.66666666666667, 26.301369863013697, 31.164383561643834, 4.895783132530121, 4.837951807228916, 8.35135135135135, 42.24324324324324, 4.856838257691136, 4.416387450502589
2013-08-08, 76, 3, 73, 3320, 37, 3283, 2670, 383, 2287, 16241, 1513, 14728, 2418, 546, 1872, 16493, 309, 16184, 31.81578947368421, 35.13157894736842, 182.0, 127.66666666666667, 25.643835616438356, 31.328767123287673, 4.9677710843373495, 4.891867469879518, 8.35135135135135, 40.891891891891895, 4.929637526652452, 4.486140724946695
2013-09-07, 76, 3, 73, 3355, 38, 3317, 2705, 383, 2322, 16506, 1660, 14846, 2459, 546, 1913, 16752, 314, 16438, 32.35526315789474, 35.5921052631579, 182.0, 127.66666666666667, 26.205479452054796, 31.80821917808219, 4.993144560357675, 4.919821162444113, 8.263157894736842, 43.68421052631579, 4.955682845945131, 4.4757310823032865
2013-10-07, 80, 3, 77, 3364, 41, 3323, 2730, 383, 2347, 16574, 1957, 14617, 2471, 547, 1924, 16833, 351, 16482, 30.8875, 34.125, 182.33333333333334, 127.66666666666667, 24.98701298701299, 30.48051948051948, 5.0038644470868014, 4.926872770511296, 8.560975609756097, 47.73170731707317, 4.959975925368643, 4.398736081853746
2013-11-06, 81, 3, 78, 3375, 41, 3334, 2843, 416, 2427, 16851, 2068, 14783, 2543, 552, 1991, 17151, 353, 16798, 31.395061728395063, 35.098765432098766, 184.0, 138.66666666666666, 25.525641025641026, 31.115384615384617, 5.081777777777778, 4.9928888888888885, 8.609756097560975, 50.4390243902439, 5.038392321535693, 4.434013197360528
2013-12-06, 82, 3, 79, 3380, 41, 3339, 2876, 419, 2457, 16835, 2080, 14755, 2572, 561, 2011, 17139, 353, 16786, 31.365853658536587, 35.073170731707314, 187.0, 139.66666666666666, 25.455696202531644, 31.10126582278481, 5.0707100591715975, 4.980769230769231, 8.609756097560975, 50.73170731707317, 5.027253668763103, 4.418987720874513
2014-01-05, 82, 3, 79, 3401, 41, 3360, 2861, 417, 2444, 16797, 2100, 14697, 2554, 557, 1997, 17104, 355, 16749, 31.146341463414632, 34.890243902439025, 185.66666666666666, 139.0, 25.27848101265823, 30.936708860759495, 5.02910908556307, 4.9388415172008235, 8.658536585365853, 51.21951219512195, 4.984821428571428, 4.3741071428571425
2014-02-04, 82, 3, 79, 3418, 41, 3377, 2864, 417, 2447, 16749, 2079, 14670, 2557, 558, 1999, 17056, 357, 16699, 31.182926829268293, 34.926829268292686, 186.0, 139.0, 25.303797468354432, 30.974683544303797, 4.990052662375659, 4.900234055002926, 8.707317073170731, 50.707317073170735, 4.944921527983417, 4.344092389694995
2014-03-06, 82, 3, 79, 3430, 41, 3389, 2863, 399, 2464, 16831, 2051, 14780, 2590, 559, 2031, 17104, 358, 16746, 31.585365853658537, 34.91463414634146, 186.33333333333334, 133.0, 25.70886075949367, 31.189873417721518, 4.986588921282799, 4.906997084548105, 8.731707317073171, 50.02439024390244, 4.941280613750369, 4.361168486279138
2014-04-05, 80, 3, 77, 3242, 41, 3201, 2815, 383, 2432, 16781, 1940, 14841, 2553, 553, 2000, 17043, 359, 16684, 31.9125, 35.1875, 184.33333333333334, 127.66666666666667, 25.974025974025974, 31.584415584415584, 5.256940160394818, 5.176125848241826, 8.75609756097561, 47.31707317073171, 5.212121212121212, 4.636363636363637
2014-05-05, 80, 3, 77, 3249, 47, 3202, 2777, 340, 2437, 16915, 2132, 14783, 2549, 546, 2003, 17143, 447, 16696, 31.8625, 34.7125, 182.0, 113.33333333333333, 26.01298701298701, 31.649350649350648, 5.276392736226531, 5.20621729763004, 9.51063829787234, 45.361702127659576, 5.21424109931293, 4.6168019987507805
2014-06-04, 80, 4, 76, 3255, 48, 3207, 2712, 342, 2370, 16974, 2162, 14812, 2580, 552, 2028, 17106, 448, 16658, 32.25, 33.9, 138.0, 85.5, 26.68421052631579, 31.18421052631579, 5.255299539170507, 5.214746543778801, 9.333333333333334, 45.041666666666664, 5.194262550670408, 4.618646710321173
2014-07-04, 79, 4, 75, 3271, 48, 3223, 2665, 342, 2323, 16600, 2152, 14448, 2586, 555, 2031, 16679, 451, 16228, 32.734177215189874, 33.734177215189874, 138.75, 85.5, 27.08, 30.973333333333333, 5.099052277590951, 5.0749006420055025, 9.395833333333334, 44.833333333333336, 5.035060502637294, 4.482780018616196
2014-08-03, 80, 4, 76, 3273, 49, 3224, 2681, 327, 2354, 16579, 2142, 14437, 2607, 556, 2051, 16653, 452, 16201, 32.5875, 33.5125, 139.0, 81.75, 26.986842105263158, 30.973684210526315, 5.087992667277727, 5.065383440268866, 9.224489795918368, 43.714285714285715, 5.025124069478908, 4.477977667493796
2014-09-02, 80, 4, 76, 3556, 55, 3501, 2383, 304, 2079, 14485, 1728, 12757, 2651, 557, 2094, 14217, 462, 13755, 33.1375, 29.7875, 139.25, 76.0, 27.55263157894737, 27.355263157894736, 3.998031496062992, 4.0733970753655795, 8.4, 31.418181818181818, 3.9288774635818338, 3.6438160525564123
2014-10-02, 80, 4, 76, 3566, 56, 3510, 2311, 302, 2009, 14498, 1739, 12759, 2656, 561, 2095, 14153, 463, 13690, 33.2, 28.8875, 140.25, 75.5, 27.56578947368421, 26.43421052631579, 3.9688726864834547, 4.065619742007852, 8.267857142857142, 31.053571428571427, 3.9002849002849005, 3.635042735042735
2014-11-01, 80, 4, 76, 3550, 56, 3494, 2325, 310, 2015, 14640, 1745, 12895, 2678, 572, 2106, 14287, 463, 13824, 33.475, 29.0625, 143.0, 77.5, 27.710526315789473, 26.513157894736842, 4.024507042253521, 4.123943661971831, 8.267857142857142, 31.160714285714285, 3.95649685174585, 3.690612478534631
2014-12-01, 80, 4, 76, 3381, 56, 3325, 2378, 318, 2060, 14619, 1761, 12858, 2796, 577, 2219, 14201, 449, 13752, 34.95, 29.725, 144.25, 79.5, 29.19736842105263, 27.105263157894736, 4.200236616385685, 4.323868677905945, 8.017857142857142, 31.446428571428573, 4.1359398496240605, 3.867067669172932
2014-12-31, 82, 4, 78, 3394, 58, 3336, 2409, 318, 2091, 14736, 2060, 12676, 2826, 578, 2248, 14319, 499, 13820, 34.46341463414634, 29.378048780487806, 144.5, 79.5, 28.82051282051282, 26.807692307692307, 4.218915733647614, 4.3417796110783735, 8.60344827586207, 35.51724137931034, 4.142685851318944, 3.7997601918465227
2015-01-30, 77, 4, 73, 3403, 61, 3342, 2194, 319, 1875, 14885, 2114, 12771, 2764, 578, 2186, 14315, 497, 13818, 35.896103896103895, 28.493506493506494, 144.5, 79.75, 29.945205479452056, 25.684931506849313, 4.206582427270056, 4.374081692624155, 8.147540983606557, 34.65573770491803, 4.134649910233393, 3.8213644524236985
2015-03-01, 75, 4, 71, 3396, 61, 3335, 2209, 319, 1890, 14938, 1999, 12939, 2765, 578, 2187, 14382, 493, 13889, 36.86666666666667, 29.453333333333333, 144.5, 79.75, 30.802816901408452, 26.619718309859156, 4.234982332155477, 4.398704358068316, 8.081967213114755, 32.77049180327869, 4.164617691154422, 3.87976011994003
2015-03-31, 76, 6, 70, 3232, 68, 3164, 2211, 414, 1797, 17622, 2464, 15158, 2768, 704, 2064, 17065, 1077, 15988, 36.421052631578945, 29.092105263157894, 117.33333333333333, 69.0, 29.485714285714284, 25.67142857142857, 5.280012376237623, 5.452351485148514, 15.838235294117647, 36.23529411764706, 5.053097345132743, 4.790771175726928
2015-04-30, 76, 6, 70, 3287, 68, 3219, 2211, 415, 1796, 17550, 2447, 15103, 2754, 707, 2047, 17007, 1075, 15932, 36.23684210526316, 29.092105263157894, 117.83333333333333, 69.16666666666667, 29.242857142857144, 25.65714285714286, 5.174018862184362, 5.33921508974749, 15.808823529411764, 35.98529411764706, 4.949363156259708, 4.691829760795278
2015-05-30, 75, 6, 69, 3298, 69, 3229, 2212, 416, 1796, 17513, 2425, 15088, 2740, 709, 2031, 16985, 1078, 15907, 36.53333333333333, 29.493333333333332, 118.16666666666667, 69.33333333333333, 29.434782608695652, 26.028985507246375, 5.15009096422074, 5.310187992722862, 15.623188405797102, 35.14492753623188, 4.92629296995974, 4.672654072468257
2015-06-29, 78, 6, 72, 3308, 72, 3236, 2217, 412, 1805, 17493, 2398, 15095, 2819, 714, 2105, 16891, 1085, 15806, 36.14102564102564, 28.423076923076923, 119.0, 68.66666666666667, 29.23611111111111, 25.069444444444443, 5.106106408706167, 5.2880894800483675, 15.069444444444445, 33.30555555555556, 4.88442521631644, 4.664709517923362
2015-07-29, 78, 6, 72, 3316, 73, 3243, 2564, 522, 2042, 20315, 2622, 17693, 2901, 716, 2185, 19978, 1101, 18877, 37.19230769230769, 32.87179487179487, 119.33333333333333, 87.0, 30.34722222222222, 28.36111111111111, 6.024728588661038, 6.126357056694813, 15.082191780821917, 35.917808219178085, 5.820844896700586, 5.455750847980265
2015-08-28, 80, 6, 74, 3356, 79, 3277, 2627, 528, 2099, 20337, 2640, 17697, 2918, 718, 2200, 20046, 1104, 18942, 36.475, 32.8375, 119.66666666666667, 88.0, 29.72972972972973, 28.364864864864863, 5.973182359952324, 6.0598927294398095, 13.974683544303797, 33.41772151898734, 5.780286847726579, 5.400366188587123
2015-09-27, 79, 6, 73, 3357, 79, 3278, 3094, 548, 2546, 26605, 3706, 22899, 2881, 692, 2189, 26818, 565, 26253, 36.46835443037975, 39.164556962025316, 115.33333333333333, 91.33333333333333, 29.986301369863014, 34.87671232876713, 7.988680369377421, 7.925230860887697, 7.151898734177215, 46.91139240506329, 8.008846857840146, 6.985661989017694
2015-10-27, 79, 6, 73, 3358, 79, 3279, 3096, 548, 2548, 26673, 3709, 22964, 2891, 695, 2196, 26878, 568, 26310, 36.59493670886076, 39.18987341772152, 115.83333333333333, 91.33333333333333, 30.08219178082192, 34.9041095890411, 8.00416914830256, 7.943120905300774, 7.189873417721519, 46.949367088607595, 8.023787740164684, 7.003354681305276
2015-11-26, 79, 7, 72, 3362, 81, 3281, 3118, 654, 2464, 26712, 3721, 22991, 2910, 770, 2140, 26920, 569, 26351, 36.835443037974684, 39.46835443037975, 110.0, 93.42857142857143, 29.72222222222222, 34.22222222222222, 8.007138607971445, 7.945270672218918, 7.0246913580246915, 45.93827160493827, 8.03139286802804, 7.00731484303566
2015-12-26, 80, 7, 73, 3440, 81, 3359, 3135, 648, 2487, 26885, 3722, 23163, 2850, 768, 2082, 27170, 571, 26599, 35.625, 39.1875, 109.71428571428571, 92.57142857142857, 28.52054794520548, 34.06849315068493, 7.898255813953488, 7.815406976744186, 7.049382716049383, 45.95061728395062, 7.918725811253349, 6.895802322119678
2016-01-25, 81, 7, 74, 3448, 82, 3366, 3192, 669, 2523, 26866, 3490, 23376, 2896, 776, 2120, 27162, 471, 26691, 35.75308641975309, 39.407407407407405, 110.85714285714286, 95.57142857142857, 28.64864864864865, 34.0945945945946, 7.877610208816705, 7.791763341067285, 5.7439024390243905, 42.5609756097561, 7.929590017825312, 6.944741532976827
2016-02-24, 81, 7, 74, 3450, 85, 3365, 3202, 673, 2529, 26892, 3534, 23358, 2913, 781, 2132, 27181, 479, 26702, 35.96296296296296, 39.53086419753087, 111.57142857142857, 96.14285714285714, 28.81081081081081, 34.17567567567568, 7.878550724637681, 7.794782608695652, 5.635294117647059, 41.576470588235296, 7.935215453194651, 6.9414561664190195
2016-03-25, 81, 7, 74, 3455, 87, 3368, 3209, 678, 2531, 26405, 3591, 22814, 2917, 782, 2135, 26697, 484, 26213, 36.01234567901235, 39.617283950617285, 111.71428571428571, 96.85714285714286, 28.85135135135135, 34.2027027027027, 7.727062228654124, 7.642547033285094, 5.563218390804598, 41.275862068965516, 7.782957244655582, 6.77375296912114
2016-04-24, 81, 7, 74, 3461, 87, 3374, 3209, 678, 2531, 26639, 3607, 23032, 2931, 784, 2147, 26917, 485, 26432, 36.18518518518518, 39.617283950617285, 112.0, 96.85714285714286, 29.013513513513512, 34.2027027027027, 7.777232013868824, 7.696908407974574, 5.574712643678161, 41.45977011494253, 7.83402489626556, 6.826318909306461
2016-05-24, 81, 6, 75, 3430, 87, 3343, 2730, 661, 2069, 18903, 2434, 16469, 3009, 784, 2225, 18624, 1049, 17575, 37.148148148148145, 33.7037037037037, 130.66666666666666, 110.16666666666667, 29.666666666666668, 27.586666666666666, 5.429737609329446, 5.511078717201166, 12.057471264367816, 27.977011494252874, 5.257253963505833, 4.926413401136704
2016-06-23, 81, 6, 75, 3432, 87, 3345, 3165, 813, 2352, 21762, 2677, 19085, 3040, 789, 2251, 21887, 1057, 20830, 37.53086419753087, 39.074074074074076, 131.5, 135.5, 30.013333333333332, 31.36, 6.377331002331002, 6.340909090909091, 12.149425287356323, 30.770114942528735, 6.227204783258595, 5.705530642750373
2016-07-24, 81, 6, 75, 3489, 91, 3398, 3173, 813, 2360, 21840, 2966, 18874, 3066, 792, 2274, 21947, 1110, 20837, 37.851851851851855, 39.17283950617284, 132.0, 135.5, 30.32, 31.466666666666665, 6.290341071940384, 6.259673258813414, 12.197802197802197, 32.59340659340659, 6.132136550912302, 5.55444379046498
2016-08-23, 82, 6, 76, 3498, 91, 3407, 3232, 674, 2558, 21869, 2961, 18908, 3081, 773, 2308, 22020, 1112, 20908, 37.573170731707314, 39.41463414634146, 128.83333333333334, 112.33333333333333, 30.36842105263158, 33.6578947368421, 6.295025728987993, 6.251858204688394, 12.219780219780219, 32.53846153846154, 6.136777223363663, 5.549750513648371
2016-09-22, 82, 6, 76, 3492, 91, 3401, 3246, 668, 2578, 21865, 2971, 18894, 3094, 770, 2324, 22017, 1112, 20905, 37.73170731707317, 39.58536585365854, 128.33333333333334, 111.33333333333333, 30.57894736842105, 33.921052631578945, 6.304982817869416, 6.261454753722795, 12.219780219780219, 32.64835164835165, 6.146721552484563, 5.555424875036754
2016-10-22, 82, 6, 76, 3496, 95, 3401, 3258, 668, 2590, 21841, 2986, 18855, 3103, 770, 2333, 21996, 1245, 20751, 37.84146341463415, 39.73170731707317, 128.33333333333334, 111.33333333333333, 30.69736842105263, 34.078947368421055, 6.2917620137299775, 6.247425629290618, 13.105263157894736, 31.431578947368422, 6.101440752719788, 5.543957659511908
2016-11-21, 82, 6, 76, 3501, 98, 3403, 3261, 668, 2593, 21854, 2987, 18867, 3106, 769, 2337, 22009, 1248, 20761, 37.8780487804878, 39.76829268292683, 128.16666666666666, 111.33333333333333, 30.75, 34.11842105263158, 6.286489574407312, 6.242216509568695, 12.73469387755102, 30.479591836734695, 6.10079341757273, 5.544225683220688
2016-12-21, 82, 6, 76, 3503, 98, 3405, 3254, 668, 2586, 21883, 2993, 18890, 3101, 771, 2330, 22036, 1250, 20786, 37.81707317073171, 39.68292682926829, 128.5, 111.33333333333333, 30.657894736842106, 34.026315789473685, 6.290608050242649, 6.246931201827006, 12.755102040816327, 30.540816326530614, 6.104552129221733, 5.547723935389134
2017-01-20, 79, 6, 73, 3563, 97, 3466, 3066, 636, 2430, 19715, 2819, 16896, 2688, 660, 2028, 20093, 1205, 18888, 34.0253164556962, 38.81012658227848, 110.0, 106.0, 27.78082191780822, 33.28767123287671, 5.639348863317429, 5.533258490036486, 12.422680412371134, 29.061855670103093, 5.449509521061743, 4.874783612233122
2017-02-20, 79, 6, 73, 3563, 97, 3466, 2927, 626, 2301, 19716, 2828, 16888, 2643, 669, 1974, 20000, 1198, 18802, 33.45569620253165, 37.050632911392405, 111.5, 104.33333333333333, 27.041095890410958, 31.52054794520548, 5.613247263541959, 5.533539152399663, 12.350515463917526, 29.15463917525773, 5.42469705712637, 4.872475476053087
2017-03-22, 79, 6, 73, 3562, 99, 3463, 2917, 625, 2292, 19663, 2817, 16846, 2600, 627, 1973, 19980, 1199, 18781, 32.91139240506329, 36.924050632911396, 104.5, 104.16666666666667, 27.027397260273972, 31.397260273972602, 5.609208309938237, 5.520213363279057, 12.11111111111111, 28.454545454545453, 5.423332370776783, 4.8645682933872365
2017-04-21, 79, 6, 73, 3582, 100, 3482, 2936, 644, 2292, 19802, 2777, 17025, 2682, 633, 2049, 20056, 1192, 18864, 33.949367088607595, 37.164556962025316, 105.5, 107.33333333333333, 28.068493150684933, 31.397260273972602, 5.599106644332775, 5.52819653824679, 11.92, 27.77, 5.417576105686387, 4.889431361286617
2017-05-21, 79, 6, 73, 3585, 100, 3485, 2909, 641, 2268, 19724, 2743, 16981, 2586, 537, 2049, 20047, 1194, 18853, 32.734177215189874, 36.822784810126585, 89.5, 106.83333333333333, 28.068493150684933, 31.068493150684933, 5.591910739191074, 5.501813110181311, 11.94, 27.43, 5.409756097560976, 4.872596843615495
2017-06-20, 79, 6, 73, 3589, 100, 3489, 2894, 642, 2252, 19598, 2700, 16898, 2575, 530, 2045, 19917, 1191, 18726, 32.59493670886076, 36.63291139240506, 88.33333333333333, 107.0, 28.013698630136986, 30.84931506849315, 5.549456673168013, 5.460573976037893, 11.91, 27.0, 5.3671539122957865, 4.843221553453712
2017-07-20, 79, 6, 73, 3591, 100, 3491, 2897, 642, 2255, 19633, 2702, 16931, 2575, 530, 2045, 19955, 1195, 18760, 32.59493670886076, 36.67088607594937, 88.33333333333333, 107.0, 28.013698630136986, 30.89041095890411, 5.556947925368978, 5.467279309384573, 11.95, 27.02, 5.37381839014609, 4.849899742194213
2017-08-19, 79, 6, 73, 3593, 101, 3492, 2900, 642, 2258, 19458, 2675, 16783, 2573, 530, 2043, 19785, 1195, 18590, 32.56962025316456, 36.70886075949367, 88.33333333333333, 107.0, 27.986301369863014, 30.931506849315067, 5.506540495407737, 5.415530197606457, 11.831683168316832, 26.485148514851485, 5.323596792668957, 4.806128293241695
2017-09-18, 79, 6, 73, 3651, 102, 3549, 3087, 688, 2399, 31856, 3649, 28207, 2577, 532, 2045, 32366, 1217, 31149, 32.620253164556964, 39.075949367088604, 88.66666666666667, 114.66666666666667, 28.013698630136986, 32.863013698630134, 8.864968501780334, 8.725280745001369, 11.931372549019608, 35.77450980392157, 8.776838546069316, 7.947872640180332
2017-10-18, 78, 6, 72, 3655, 102, 3553, 3055, 659, 2396, 31707, 3463, 28244, 2572, 531, 2041, 32190, 1167, 31023, 32.97435897435897, 39.166666666666664, 88.5, 109.83333333333333, 28.34722222222222, 33.27777777777778, 8.807113543091655, 8.674965800273597, 11.441176470588236, 33.950980392156865, 8.73149451168027, 7.949338587109485
2017-11-17, 78, 6, 72, 3657, 102, 3555, 3059, 659, 2400, 31711, 3462, 28249, 2576, 530, 2046, 32194, 1167, 31027, 33.02564102564103, 39.217948717948715, 88.33333333333333, 109.83333333333333, 28.416666666666668, 33.333333333333336, 8.803390757451464, 8.67131528575335, 11.441176470588236, 33.94117647058823, 8.727707454289733, 7.946272855133615
2017-12-18, 79, 6, 73, 3677, 102, 3575, 3030, 659, 2371, 31006, 3068, 27938, 2614, 541, 2073, 31422, 1167, 30255, 33.08860759493671, 38.35443037974684, 90.16666666666667, 109.83333333333333, 28.397260273972602, 32.47945205479452, 8.545553440304596, 8.432417731846614, 11.441176470588236, 30.07843137254902, 8.462937062937064, 7.814825174825175
2018-01-17, 79, 6, 73, 3668, 102, 3566, 3030, 662, 2368, 30643, 2946, 27697, 2580, 544, 2036, 31093, 1168, 29925, 32.65822784810127, 38.35443037974684, 90.66666666666667, 110.33333333333333, 27.89041095890411, 32.43835616438356, 8.476826608505998, 8.354143947655398, 11.450980392156863, 28.88235294117647, 8.391755468311834, 7.766965787997757
2018-02-16, 78, 6, 72, 3678, 104, 3574, 3035, 663, 2372, 30636, 2970, 27666, 2557, 522, 2035, 31114, 1209, 29905, 32.782051282051285, 38.91025641025641, 87.0, 110.5, 28.26388888888889, 32.94444444444444, 8.459488852637303, 8.32952691680261, 11.625, 28.557692307692307, 8.367375489647454, 7.740906547285954
2018-03-18, 78, 7, 71, 3684, 107, 3577, 3043, 774, 2269, 30666, 2982, 27684, 2574, 585, 1989, 31135, 1208, 29927, 33.0, 39.01282051282051, 83.57142857142857, 110.57142857142857, 28.014084507042252, 31.95774647887324, 8.451411509229098, 8.324104234527688, 11.289719626168225, 27.869158878504674, 8.36650824713447, 7.739446463516914
2018-04-17, 78, 7, 71, 3687, 107, 3580, 3024, 774, 2250, 30668, 2969, 27699, 2568, 585, 1983, 31124, 1208, 29916, 32.92307692307692, 38.76923076923077, 83.57142857142857, 110.57142857142857, 27.929577464788732, 31.690140845070424, 8.441551396799566, 8.317873609981014, 11.289719626168225, 27.747663551401867, 8.356424581005587, 7.7371508379888265
2018-05-17, 78, 7, 71, 3691, 107, 3584, 2997, 753, 2244, 31415, 2974, 28441, 2600, 573, 2027, 31812, 1260, 30552, 33.333333333333336, 38.42307692307692, 81.85714285714286, 107.57142857142857, 28.549295774647888, 31.6056338028169, 8.618802492549445, 8.511243565429423, 11.77570093457944, 27.794392523364486, 8.524553571428571, 7.935546875
2018-06-16, 78, 7, 71, 3693, 107, 3586, 2996, 753, 2243, 31443, 2981, 28462, 2592, 567, 2025, 31847, 1258, 30589, 33.23076923076923, 38.41025641025641, 81.0, 107.57142857142857, 28.52112676056338, 31.591549295774648, 8.623612239371784, 8.51421608448416, 11.757009345794392, 27.85981308411215, 8.530117122141663, 7.936977133296152
2018-07-16, 78, 7, 71, 3698, 107, 3591, 3014, 751, 2263, 31360, 2985, 28375, 2595, 567, 2028, 31779, 1251, 30528, 33.26923076923077, 38.64102564102564, 81.0, 107.28571428571429, 28.56338028169014, 31.87323943661972, 8.593564088696592, 8.480259599783667, 11.69158878504673, 27.897196261682243, 8.50125313283208, 7.901698691172375
2018-08-15, 78, 7, 71, 3710, 111, 3599, 3014, 752, 2262, 31404, 3194, 28210, 2603, 572, 2031, 31815, 1267, 30548, 33.37179487179487, 38.64102564102564, 81.71428571428571, 107.42857142857143, 28.6056338028169, 31.859154929577464, 8.575471698113208, 8.464690026954178, 11.414414414414415, 28.774774774774773, 8.487913309252571, 7.83828841344818
2018-09-14, 78, 7, 71, 3710, 112, 3598, 3026, 752, 2274, 31408, 3211, 28197, 2602, 563, 2039, 31832, 1276, 30556, 33.35897435897436, 38.794871794871796, 80.42857142857143, 107.42857142857143, 28.718309859154928, 32.028169014084504, 8.580053908355795, 8.465768194070082, 11.392857142857142, 28.669642857142858, 8.492495831017232, 7.836853807670928
