date, FAO_util, CAO_util, FTC_util, CTF_util, STC_util, pct_FAO_util, pct_CAO_util, pct_FTC_util, pct_CTF_util, pct_STC_util, util_count, FAO_util_vuln, CAO_util_vuln, FTC_util_vuln, CTF_util_vuln, STC_util_vuln, pct_FAO_util_vuln, pct_CAO_util_vuln, pct_FTC_util_vuln, pct_CTF_util_vuln, pct_STC_util_vuln, util_vuln_count, FAO_util_non_vuln, CAO_util_non_vuln, FTC_util_non_vuln, CTF_util_non_vuln, STC_util_non_vuln, pct_FAO_util_non_vuln, pct_CAO_util_non_vuln, pct_FTC_util_non_vuln, pct_CTF_util_non_vuln, pct_STC_util_non_vuln, util_count_non_vuln, FAO_non_util, CAO_non_util, FTC_non_util, CTF_non_util, STC_non_util, pct_FAO_non_util, pct_CAO_non_util, pct_FTC_non_util, pct_CTF_non_util, pct_STC_non_util, non_util_count, FAO_non_util_vuln, CAO_non_util_vuln, FTC_non_util_vuln, CTF_non_util_vuln, STC_non_util_vuln, pct_FAO_non_util_vuln, pct_CAO_non_util_vuln, pct_FTC_non_util_vuln, pct_CTF_non_util_vuln, pct_STC_non_util_vuln, _non_util_vuln_count, FAO_non_util_non_vuln, CAO_non_util_non_vuln, FTC_non_util_non_vuln, CTF_non_util_non_vuln, STC_non_util_non_vuln, pct_FAO_non_util_non_vuln, pct_CAO_non_util_non_vuln, pct_FTC_non_util_non_vuln, pct_CTF_non_util_non_vuln, pct_STC_non_util_non_vuln, _non_util_non_vuln_count
2006-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-03-24,78,0,0,0,346,0.18396226415094338,0.0,0.0,0.0,0.8160377358490566,424,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,346,0.18396226415094338,0.0,0.0,0.0,0.8160377358490566,424,991,146,0,0,5200,0.15638314659933722,0.023039293040871076,0.0,0.0,0.8205775603597917,6337,0,0,0,0,0,0,0,0,0,0,0,991,146,0,0,5200,0.012308663405396875,0.0,0.0,0.0,0.0545999684393246,6337
2006-04-23,87,7,2,0,342,0.19863013698630136,0.01598173515981735,0.0045662100456621,0.0,0.7808219178082192,438,0,0,0,0,0,0,0,0,0,0,0,87,7,2,0,342,0.19863013698630136,0.01598173515981735,0.0045662100456621,0.0,0.7808219178082192,438,1047,221,16,27,4511,0.17983510821023704,0.03795946410168327,0.0027481964960494676,0.0046375815870834764,0.7748196496049468,5822,0,0,0,0,0,0,0,0,0,0,0,1047,221,16,27,4511,0.01494331844726898,0.0012023359670216421,0.00034352456200618345,0.0,0.05874270010305737,5822
2006-05-23,90,72,2,0,343,0.17751479289940827,0.14201183431952663,0.0039447731755424065,0.0,0.6765285996055227,507,0,0,0,0,0,0,0,0,0,0,0,90,72,2,0,343,0.17751479289940827,0.14201183431952663,0.0039447731755424065,0.0,0.6765285996055227,507,1102,806,28,58,4647,0.16593886462882096,0.12136726396627014,0.004216232495106159,0.008733624454148471,0.6997440144556543,6641,0,0,0,0,0,0,0,0,0,0,0,1102,806,28,58,4647,0.013552175877126938,0.010841740701701552,0.0003011594639361542,0.0,0.05164884806505044,6641
2006-06-22,89,81,3,0,346,0.17148362235067438,0.15606936416184972,0.005780346820809248,0.0,0.6666666666666666,519,0,0,0,0,0,0,0,0,0,0,0,89,81,3,0,346,0.17148362235067438,0.15606936416184972,0.005780346820809248,0.0,0.6666666666666666,519,1102,994,37,72,4717,0.15920254261774053,0.14360011557353367,0.005345275931811615,0.010401618029471251,0.6814504478474429,6922,0,0,0,0,0,0,0,0,0,0,0,1102,994,37,72,4717,0.012857555619763074,0.011701820283155157,0.0004334007512279688,0.0,0.0499855533082924,6922
2006-07-22,88,123,4,0,332,0.16087751371115175,0.22486288848263253,0.007312614259597806,0.0,0.6069469835466179,547,0,0,0,0,0,0,0,0,0,0,0,88,123,4,0,332,0.16087751371115175,0.22486288848263253,0.007312614259597806,0.0,0.6069469835466179,547,1095,1705,51,87,4597,0.1453218314532183,0.22627737226277372,0.006768414067684141,0.011546118115461182,0.6100862641008626,7535,0,0,0,0,0,0,0,0,0,0,0,1095,1705,51,87,4597,0.01167883211678832,0.016323822163238223,0.00053085600530856,0.0,0.044061048440610484,7535
2006-08-21,90,156,4,0,341,0.15228426395939088,0.2639593908629442,0.00676818950930626,0.0,0.5769881556683587,591,0,0,0,0,0,0,0,0,0,0,0,90,156,4,0,341,0.15228426395939088,0.2639593908629442,0.00676818950930626,0.0,0.5769881556683587,591,1349,2198,73,112,4690,0.1601757302303491,0.26098313939681783,0.008667774875326526,0.01329850391830919,0.5568748515791974,8422,0,0,0,0,0,0,0,0,0,0,0,1349,2198,73,112,4690,0.010686297791498456,0.018522916171930658,0.0004749465685110425,0.0,0.040489194965566376,8422
2006-09-24,82,163,7,0,206,0.17903930131004367,0.3558951965065502,0.015283842794759825,0.0,0.4497816593886463,458,0,0,0,0,0,0,0,0,0,0,0,82,163,7,0,206,0.17903930131004367,0.3558951965065502,0.015283842794759825,0.0,0.4497816593886463,458,1371,2793,95,168,4738,0.14959083469721768,0.30474631751227493,0.010365521003818877,0.018330605564648116,0.5169667212220403,9165,0,0,0,0,0,0,0,0,0,0,0,1371,2793,95,168,4738,0.00894708128750682,0.01778505182760502,0.0007637752318603383,0.0,0.02247681396617567,9165
2006-10-27,83,163,7,2,207,0.17965367965367965,0.3528138528138528,0.015151515151515152,0.004329004329004329,0.44805194805194803,462,0,0,0,0,0,0,0,0,0,0,0,83,163,7,2,207,0.17965367965367965,0.3528138528138528,0.015151515151515152,0.004329004329004329,0.44805194805194803,462,1387,2916,126,205,4812,0.1468346390006352,0.30870209612534405,0.013338979462206225,0.021702307855176795,0.5094219775566378,9446,0,0,0,0,0,0,0,0,0,0,0,1387,2916,126,205,4812,0.008786788058437434,0.01725598136777472,0.0007410544145670124,0.00021172983273343214,0.021914037687910226,9446
2006-11-26,40,219,10,7,212,0.08196721311475409,0.4487704918032787,0.020491803278688523,0.014344262295081968,0.4344262295081967,488,0,0,0,0,0,0,0,0,0,0,0,40,219,10,7,212,0.08196721311475409,0.4487704918032787,0.020491803278688523,0.014344262295081968,0.4344262295081967,488,2938,4718,284,554,8101,0.17704127749322085,0.28430250075323893,0.017113588430250074,0.03338354926182585,0.4881590840614643,16595,0,0,0,0,0,0,0,0,0,0,0,2938,4718,284,554,8101,0.0024103645676408557,0.013196746007833686,0.0006025911419102139,0.00042181379933714974,0.012774932208496535,16595
2006-12-26,40,227,10,7,212,0.08064516129032258,0.4576612903225806,0.020161290322580645,0.014112903225806451,0.4274193548387097,496,0,0,0,0,0,0,0,0,0,0,0,40,227,10,7,212,0.08064516129032258,0.4576612903225806,0.020161290322580645,0.014112903225806451,0.4274193548387097,496,2994,5080,316,591,8202,0.1742419833556422,0.2956410405633475,0.01839026945236571,0.0343944596403422,0.4773322469883024,17183,0,0,0,0,0,0,0,0,0,0,0,2994,5080,316,591,8202,0.0023278822091602164,0.013210731536984228,0.0005819705522900541,0.00040737938660303786,0.012337775708549147,17183
2007-01-25,40,268,10,38,236,0.06756756756756757,0.4527027027027027,0.016891891891891893,0.06418918918918919,0.39864864864864863,592,0,0,0,0,0,0,0,0,0,0,0,40,268,10,38,236,0.06756756756756757,0.4527027027027027,0.016891891891891893,0.06418918918918919,0.39864864864864863,592,3020,5592,342,609,8244,0.16959622620317852,0.31403380692985905,0.01920593025214803,0.034200033694614475,0.4629640029201999,17807,0,0,0,0,0,0,0,0,0,0,0,3020,5592,342,609,8244,0.0022463076318301792,0.0150502611332622,0.0005615769079575448,0.00213399225023867,0.013253215027798058,17807
2007-02-24,41,288,10,38,237,0.06677524429967427,0.46905537459283386,0.016286644951140065,0.06188925081433225,0.38599348534201955,614,0,0,0,0,0,0,0,0,0,0,0,41,288,10,38,237,0.06677524429967427,0.46905537459283386,0.016286644951140065,0.06188925081433225,0.38599348534201955,614,3060,5955,346,628,8266,0.1676253081347576,0.32621199671322926,0.018953711311969323,0.034401533826348946,0.4528074500136949,18255,0,0,0,0,0,0,0,0,0,0,0,3060,5955,346,628,8266,0.0022459600109559024,0.015776499589153656,0.0005477951246233908,0.002081621473568885,0.012982744453574363,18255
2007-03-27,37,320,10,37,231,0.05826771653543307,0.5039370078740157,0.015748031496062992,0.05826771653543307,0.3637795275590551,635,0,0,0,0,0,0,0,0,0,0,0,37,320,10,37,231,0.05826771653543307,0.5039370078740157,0.015748031496062992,0.05826771653543307,0.3637795275590551,635,2248,6424,386,677,7519,0.1302886287237742,0.3723194621537035,0.022371623971253043,0.039237278312275414,0.43578300683899385,17254,0,0,0,0,0,0,0,0,0,0,0,2248,6424,386,677,7519,0.002144430277037209,0.018546424017619103,0.000579575750550597,0.002144430277037209,0.01338819983771879,17254
