Snapshot_Date,Util_Lines,Util_Complexity,Util_Normalized,Non_Util_Lines,Non_Util_Complexity,Non_Util_Normalized,Util_Lines_No_Tests,Util_Complexity_No_Tests,Util_Normalized_No_Tests,Non_Util_Lines_No_Tests,Non_Util_Complexity_No_Tests,Non_Util_Normalized_No_Tests,Util_Lines_Vuln,Util_Complexity_Vuln,Util_Normalized_Vuln,Non_Util_Lines_Vuln,Non_Util_Complexity_Vuln,Non_Util_Normalized_Vuln,Util_Lines_No_Tests_Vuln,Util_Complexity_No_Tests_Vuln,Util_Normalized_No_Tests_Vuln,Non_Util_Lines_No_Tests_Vuln,Non_Util_Complexity_No_Tests_Vuln,Non_Util_Normalized_No_Tests_Vuln,Util_Lines_Non_Vuln,Util_Complexity_Non_Vuln,Util_Normalized_Non_Vuln,Non_Util_Lines_Non_Vuln,Non_Util_Complexity_Non_Vuln,Non_Util_Normalized_Non_Vuln,Util_Lines_No_Tests_Non_Vuln,Util_Complexity_No_Tests_Non_Vuln,Util_Normalized_No_Tests_Non_Vuln,Non_Util_Lines_No_Tests_Non_Vuln,Non_Util_Complexity_No_Tests_Non_Vuln,Non_Util_Normalized_No_Tests_Non_Vuln
1999-09-11,7285,1516,0.20809883321894304,82913,11083,0.13367023265350428,6931,1484,0.21411051796277594,80643,10783,0.13371278350259788,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,7285,1516,0.20809883321894304,82913,11083,0.13367023265350428,6931,1484,0.21411051796277594,80643,10783,0.13371278350259788
1999-10-11,7173,1496,0.20855987731771922,85551,11401,0.13326553751563394,6819,1464,0.214694236691597,83281,11101,0.13329570970569518,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,7173,1496,0.20855987731771922,85551,11401,0.13326553751563394,6819,1464,0.214694236691597,83281,11101,0.13329570970569518
1999-11-11,7174,1497,0.2086701979369947,85789,11428,0.13321055146930258,6820,1465,0.21480938416422288,83519,11128,0.13323914318897495,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,7174,1497,0.2086701979369947,85789,11428,0.13321055146930258,6820,1465,0.21480938416422288,83519,11128,0.13323914318897495
1999-12-11,7238,1499,0.2071014092290688,87663,11658,0.13298655076828308,6884,1467,0.213102847181871,85393,11358,0.13300856042064338,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,7238,1499,0.2071014092290688,87663,11658,0.13298655076828308,6884,1467,0.213102847181871,85393,11358,0.13300856042064338
2000-01-10,6678,1411,0.21129080563042826,87997,11765,0.13369773969567145,6324,1379,0.2180581910183428,85727,11465,0.1337384954565073,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6678,1411,0.21129080563042826,87997,11765,0.13369773969567145,6324,1379,0.2180581910183428,85727,11465,0.1337384954565073
2000-02-09,6631,1403,0.21158196350475042,89064,11805,0.13254513608191862,6277,1371,0.21841644097498805,86793,11505,0.1325567730116484,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6631,1403,0.21158196350475042,89064,11805,0.13254513608191862,6277,1371,0.21841644097498805,86793,11505,0.1325567730116484
2000-03-10,6633,1403,0.21151816674204735,88505,11666,0.13181176204734196,6279,1371,0.21834687052078355,86234,11366,0.13180416077185333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6633,1403,0.21151816674204735,88505,11666,0.13181176204734196,6279,1371,0.21834687052078355,86234,11366,0.13180416077185333
2000-04-10,6849,1440,0.2102496714848883,89577,11711,0.13073668464003035,6494,1408,0.21681552202032645,87247,11411,0.13078959735005216,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6849,1440,0.2102496714848883,89577,11711,0.13073668464003035,6494,1408,0.21681552202032645,87247,11411,0.13078959735005216
2000-05-10,7206,1449,0.20108243130724396,102346,13814,0.13497352119281653,6851,1417,0.20683111954459202,98945,13221,0.1336196877052908,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,7206,1449,0.20108243130724396,102346,13814,0.13497352119281653,6851,1417,0.20683111954459202,98945,13221,0.1336196877052908
2000-06-09,7407,1434,0.19360064803564195,102936,13909,0.1351227947462501,7052,1402,0.1988088485536018,99535,13316,0.13378208670316974,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,7407,1434,0.19360064803564195,102936,13909,0.1351227947462501,7052,1402,0.1988088485536018,99535,13316,0.13378208670316974
2000-07-09,10886,1985,0.1823442954253169,115512,15396,0.13328485352171204,10531,1953,0.1854524736492261,112111,14803,0.13203878299185628,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,10886,1985,0.1823442954253169,115512,15396,0.13328485352171204,10531,1953,0.1854524736492261,112111,14803,0.13203878299185628
2000-08-08,11713,1998,0.17057969777170665,121826,16025,0.13154006533909018,11358,1966,0.17309385455185772,118424,15432,0.1303114233601297,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,11713,1998,0.17057969777170665,121826,16025,0.13154006533909018,11358,1966,0.17309385455185772,118424,15432,0.1303114233601297
2000-09-07,11843,1998,0.16870725322975597,123778,16164,0.1305886344907819,11488,1966,0.1711350974930362,120375,15571,0.12935410176531673,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,11843,1998,0.16870725322975597,123778,16164,0.1305886344907819,11488,1966,0.1711350974930362,120375,15571,0.12935410176531673
2000-10-07,12087,2033,0.16819723670058742,126117,16417,0.13017277607301156,11732,2001,0.17055915444936925,122714,15824,0.1289502420261747,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,12087,2033,0.16819723670058742,126117,16417,0.13017277607301156,11732,2001,0.17055915444936925,122714,15824,0.1289502420261747
2000-11-06,11985,1991,0.16612432206925323,128196,16625,0.12968423351742644,11630,1959,0.16844368013757524,124793,16032,0.1284687442404622,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,11985,1991,0.16612432206925323,128196,16625,0.12968423351742644,11630,1959,0.16844368013757524,124793,16032,0.1284687442404622
2000-12-06,11991,1953,0.1628721541155867,133603,17976,0.13454787691893147,11636,1921,0.16509109659676866,128147,16949,0.13226216766682014,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,11991,1953,0.1628721541155867,133603,17976,0.13454787691893147,11636,1921,0.16509109659676866,128147,16949,0.13226216766682014
2001-01-05,11913,1933,0.16225971627633679,133946,18041,0.13468860585609127,11558,1901,0.16447482263367363,128805,17058,0.13243274717596368,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,11913,1933,0.16225971627633679,133946,18041,0.13468860585609127,11558,1901,0.16447482263367363,128805,17058,0.13243274717596368
2001-02-04,11829,1917,0.16205934567588132,132896,18104,0.13622682398266314,11474,1885,0.1642844692347917,127573,17119,0.13418983640739027,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,11829,1917,0.16205934567588132,132896,18104,0.13622682398266314,11474,1885,0.1642844692347917,127573,17119,0.13418983640739027
2001-03-06,11038,1759,0.1593585794527994,129310,17778,0.13748356662284433,10684,1727,0.16164357918382627,123990,16793,0.1354383418017582,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,11038,1759,0.1593585794527994,129310,17778,0.13748356662284433,10684,1727,0.16164357918382627,123990,16793,0.1354383418017582
2001-04-05,10623,1671,0.15730019768426998,120382,16492,0.13699722549882873,10269,1639,0.15960658291946636,115062,15507,0.1347708192105126,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,10623,1671,0.15730019768426998,120382,16492,0.13699722549882873,10269,1639,0.15960658291946636,115062,15507,0.1347708192105126
2001-05-05,14511,2384,0.16428915994762594,135761,18580,0.1368581551402833,14157,2352,0.16613689340962068,130441,17595,0.13488857031148183,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,14511,2384,0.16428915994762594,135761,18580,0.1368581551402833,14157,2352,0.16613689340962068,130441,17595,0.13488857031148183
2001-06-04,13947,2324,0.16663081666308166,137120,18771,0.13689469078179697,13593,2292,0.16861619951445597,131573,17786,0.13517971012289756,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,13947,2324,0.16663081666308166,137120,18771,0.13689469078179697,13593,2292,0.16861619951445597,131573,17786,0.13517971012289756
2001-07-04,13542,2264,0.1671835770196426,137849,18909,0.13717183294764562,13188,2232,0.16924476797088261,132482,17938,0.13539952597333976,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,13542,2264,0.1671835770196426,137849,18909,0.13717183294764562,13188,2232,0.16924476797088261,132482,17938,0.13539952597333976
2001-08-03,13408,2224,0.1658711217183771,141797,19464,0.13726665585308576,13054,2192,0.1679178795771411,136429,18493,0.1355503595276664,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,13408,2224,0.1658711217183771,141797,19464,0.13726665585308576,13054,2192,0.1679178795771411,136429,18493,0.1355503595276664
2001-09-02,15264,2328,0.15251572327044025,145713,19938,0.1368306190936979,15264,2328,0.15251572327044025,142235,19372,0.13619713853833446,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,15264,2328,0.15251572327044025,145713,19938,0.1368306190936979,15264,2328,0.15251572327044025,142235,19372,0.13619713853833446
2001-10-02,15674,2352,0.1500574199310961,145434,19812,0.13622674202731136,15674,2352,0.1500574199310961,141956,19246,0.13557722111076673,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,15674,2352,0.1500574199310961,145434,19812,0.13622674202731136,15674,2352,0.1500574199310961,141956,19246,0.13557722111076673
2001-11-01,15681,2352,0.14999043428352785,147678,20062,0.1358496187651512,15681,2352,0.14999043428352785,144188,19496,0.13521236163897135,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,15681,2352,0.14999043428352785,147678,20062,0.1358496187651512,15681,2352,0.14999043428352785,144188,19496,0.13521236163897135
2001-12-01,15804,2377,0.15040496076942547,148620,20098,0.13523078993406001,15804,2377,0.15040496076942547,145130,19532,0.13458278784538,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,15804,2377,0.15040496076942547,148620,20098,0.13523078993406001,15804,2377,0.15040496076942547,145130,19532,0.13458278784538
2001-12-31,15834,2384,0.15056208159656437,150203,19738,0.13140882672117069,15834,2384,0.15056208159656437,146714,19172,0.1306760091061521,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,15834,2384,0.15056208159656437,150203,19738,0.13140882672117069,15834,2384,0.15056208159656437,146714,19172,0.1306760091061521
2002-01-30,16019,2391,0.14926025344902927,150193,19950,0.13282909323337305,16019,2391,0.14926025344902927,146704,19384,0.13213000327189442,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,16019,2391,0.14926025344902927,150193,19950,0.13282909323337305,16019,2391,0.14926025344902927,146704,19384,0.13213000327189442
2002-03-01,16225,2414,0.14878274268104777,161881,20318,0.12551195013621116,16225,2414,0.14878274268104777,158179,19732,0.12474475119959033,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,16225,2414,0.14878274268104777,161881,20318,0.12551195013621116,16225,2414,0.14878274268104777,158179,19732,0.12474475119959033
2002-03-31,16656,2473,0.14847502401536983,174924,20667,0.11814845304246416,16656,2473,0.14847502401536983,170861,19991,0.11700153926290961,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,16656,2473,0.14847502401536983,174924,20667,0.11814845304246416,16656,2473,0.14847502401536983,170861,19991,0.11700153926290961
2002-04-30,16751,2471,0.14751358127872963,180171,21248,0.11793240865622104,16751,2471,0.14751358127872963,176105,20573,0.11682235030237642,731,149,0.20383036935704515,1139,129,0.11325724319578578,731,149,0.20383036935704515,1139,129,0.11325724319578578,16020,2322,0.1449438202247191,179032,21119,0.11796215201751642,16020,2322,0.1449438202247191,174966,20444,0.11684555856566418
2002-05-30,16777,2473,0.14740418429993443,182660,21446,0.11740939450344903,16777,2473,0.14740418429993443,178595,20771,0.11630224810325038,731,149,0.20383036935704515,1197,139,0.1161236424394319,731,149,0.20383036935704515,1197,139,0.1161236424394319,16046,2324,0.14483360339025303,181463,21307,0.11741787582041519,16046,2324,0.14483360339025303,177398,20632,0.11630345325200961
2002-06-29,16915,2502,0.14791605084244752,185559,21792,0.11743973614861042,16915,2502,0.14791605084244752,181493,21117,0.11635159482734872,731,149,0.20383036935704515,4231,636,0.15031907350508153,731,149,0.20383036935704515,4231,636,0.15031907350508153,16184,2353,0.1453905091448344,181328,21156,0.1166725491926233,16184,2353,0.1453905091448344,177262,20481,0.11554083785582922
2002-07-29,17076,2527,0.14798547669243384,188644,21791,0.11551387799240898,17076,2527,0.14798547669243384,184578,21116,0.11440149963700982,731,149,0.20383036935704515,4234,629,0.1485592820028342,731,149,0.20383036935704515,4234,629,0.1485592820028342,16345,2378,0.14548791679412665,184410,21162,0.11475516512119734,16345,2378,0.14548791679412665,180344,20487,0.11359956527525174
2002-08-28,17116,2521,0.14728908623510165,194021,21858,0.11265790816458013,17116,2521,0.14728908623510165,189955,21183,0.11151588534126504,2696,567,0.21031157270029674,7251,1115,0.15377189353192663,2696,567,0.21031157270029674,7251,1115,0.15377189353192663,14420,1954,0.13550624133148406,186770,20743,0.1110617336831397,14420,1954,0.13550624133148406,182704,20068,0.10983886504947894
2002-09-27,17116,2521,0.14728908623510165,208604,21948,0.10521370635270656,17116,2521,0.14728908623510165,204538,21273,0.1040051237422875,2696,567,0.21031157270029674,12009,2143,0.17844949621117495,2696,567,0.21031157270029674,12009,2143,0.17844949621117495,14420,1954,0.13550624133148406,196595,19805,0.10074010020600728,14420,1954,0.13550624133148406,192529,19130,0.09936165460787726
2002-10-27,17203,2541,0.14770679532639655,214660,22040,0.102673996086835,17203,2541,0.14770679532639655,210594,21365,0.10145113346059242,2698,567,0.21015567086730913,16343,2985,0.18264700483387383,2698,567,0.21015567086730913,16343,2985,0.18264700483387383,14505,1974,0.13609100310237848,198317,19055,0.09608354301446674,14505,1974,0.13609100310237848,194251,18380,0.0946198475168725
2002-11-26,17254,2542,0.14732815578996175,216234,22176,0.1025555648047948,17254,2542,0.14732815578996175,212168,21501,0.10133950454356924,2724,568,0.20851688693098386,16378,2995,0.18286726095982414,2724,568,0.20851688693098386,16378,2995,0.18286726095982414,14530,1974,0.1358568479008947,199856,19181,0.09597410135297414,14530,1974,0.1358568479008947,195790,18506,0.09451963838806884
2002-12-27,17313,2543,0.14688384450990585,218531,22235,0.10174757814680754,17313,2543,0.14688384450990585,214465,21560,0.10052922388268482,2724,568,0.20851688693098386,16406,3002,0.1829818359136901,2724,568,0.20851688693098386,16406,3002,0.1829818359136901,14589,1975,0.13537596819521558,202125,19233,0.09515398886827459,14589,1975,0.13537596819521558,198059,18558,0.09369935221322939
2003-01-26,17389,2560,0.14721950658462246,221012,22482,0.10172298336741896,17389,2560,0.14721950658462246,216946,21807,0.1005181012786592,2775,585,0.21081081081081082,16403,3001,0.18295433762116686,2775,585,0.21081081081081082,16403,3001,0.18295433762116686,14614,1975,0.13514438209935678,204609,19481,0.09521086560219737,14614,1975,0.13514438209935678,200543,18806,0.09377539978957132
2003-02-25,17694,2591,0.14643381937379904,221707,22549,0.10170630607062474,17694,2591,0.14643381937379904,217641,21874,0.10050496000294062,2777,585,0.2106589845156644,16477,3023,0.1834678642956849,2777,585,0.2106589845156644,16477,3023,0.1834678642956849,14917,2006,0.13447744184487498,205230,19526,0.09514203576475175,14917,2006,0.13447744184487498,201164,18851,0.09370961006939611
2003-03-27,17792,2553,0.14349145683453238,222567,22639,0.10171768501170433,17792,2553,0.14349145683453238,218490,21961,0.1005126092727356,2829,547,0.1933545422410746,20091,3241,0.16131601214474142,2829,547,0.1933545422410746,19935,3226,0.1618259342864309,14963,2006,0.13406402459399852,202476,19398,0.0958039471344752,14963,2006,0.13406402459399852,198555,18735,0.09435672735514089
2003-04-26,17903,2553,0.14260179858124336,227864,22660,0.09944528315135344,17903,2553,0.14260179858124336,223787,21982,0.09822733224003181,2830,547,0.19328621908127208,21676,3496,0.16128436980992802,2830,547,0.19328621908127208,21520,3481,0.1617565055762082,15073,2006,0.13308564983745771,206188,19164,0.09294430325722157,15073,2006,0.13308564983745771,202267,18501,0.09146820786386312
2003-05-26,17903,2553,0.14260179858124336,230847,22689,0.09828587765922885,17903,2553,0.14260179858124336,226770,22011,0.0970631035851303,2830,547,0.19328621908127208,21844,3516,0.16095953122138804,2830,547,0.19328621908127208,21688,3501,0.16142567318332718,15073,2006,0.13308564983745771,209003,19173,0.09173552532738764,15073,2006,0.13308564983745771,205082,18510,0.09025658029471138
2003-06-25,17902,2553,0.14260976427214836,233148,22703,0.09737591572734915,17902,2553,0.14260976427214836,229068,22025,0.09615048806467949,2830,547,0.19328621908127208,21939,3522,0.16053603172432654,2830,547,0.19328621908127208,21783,3507,0.16099710783638618,15072,2006,0.13309447983014863,211209,19181,0.09081525881946319,15072,2006,0.13309447983014863,207285,18518,0.08933593844224136
2003-07-25,17938,2573,0.14343851042479652,233482,22657,0.09703960048312076,17938,2573,0.14343851042479652,229402,21979,0.09580997550152134,2841,551,0.1939457937346005,27128,4455,0.1642214685933353,2841,551,0.1939457937346005,26972,4440,0.1646151564585496,15097,2022,0.13393389415115586,206354,18202,0.08820764317628929,15097,2022,0.13393389415115586,202430,17539,0.08664229610235637
2003-08-24,17942,2573,0.1434065321591796,233612,22552,0.0965361368422855,17942,2573,0.1434065321591796,229532,21874,0.09529825906627398,2842,551,0.19387755102040816,27149,4459,0.1642417768610262,2842,551,0.19387755102040816,26993,4444,0.16463527581224763,15100,2022,0.13390728476821193,206463,18093,0.0876331352348847,15100,2022,0.13390728476821193,202539,17430,0.0860575000370299
2003-09-23,17984,2593,0.14418371886120995,233815,22156,0.09475867673160404,17984,2593,0.14418371886120995,229735,21478,0.0934903258101726,2842,551,0.19387755102040816,27166,4466,0.16439667231097696,2842,551,0.19387755102040816,27010,4451,0.16479081821547575,15142,2042,0.13485669000132083,206649,17690,0.08560409196270004,15142,2042,0.13485669000132083,202725,17027,0.08399062769761993
2003-10-23,17984,2593,0.14418371886120995,233888,22161,0.09475047886167738,17984,2593,0.14418371886120995,229808,21483,0.09348238529555107,2842,551,0.19387755102040816,27177,4464,0.16425654045700408,2842,551,0.19387755102040816,27021,4449,0.16464971688686578,15142,2042,0.13485669000132083,206711,17697,0.0856122799463986,15142,2042,0.13485669000132083,202787,17034,0.08399946742148165
2003-11-22,18075,2606,0.14417704011065008,234979,22197,0.094463760591372,18075,2606,0.14417704011065008,230896,21517,0.09318914143164021,2842,551,0.19387755102040816,38805,5675,0.1462440407164025,2842,551,0.19387755102040816,38649,5660,0.14644622111826955,15233,2055,0.13490448368673275,196174,16522,0.0842211506111921,15233,2055,0.13490448368673275,192247,15857,0.08248243145536731
2003-12-23,15362,2191,0.14262465824762402,235107,22166,0.09428047654897558,15362,2191,0.14262465824762402,231024,21486,0.09300332432993974,2906,595,0.20474879559532003,38891,5689,0.14628063048005965,2906,595,0.20474879559532003,38735,5674,0.14648250935846133,12456,1596,0.128131021194605,196216,16477,0.0839737839931504,12456,1596,0.128131021194605,192289,15812,0.0822303927941796
