Snapshot_Date,Util_Lines,Util_Complexity,Util_Normalized,Non_Util_Lines,Non_Util_Complexity,Non_Util_Normalized,Util_Lines_No_Tests,Util_Complexity_No_Tests,Util_Normalized_No_Tests,Non_Util_Lines_No_Tests,Non_Util_Complexity_No_Tests,Non_Util_Normalized_No_Tests,Util_Lines_Vuln,Util_Complexity_Vuln,Util_Normalized_Vuln,Non_Util_Lines_Vuln,Non_Util_Complexity_Vuln,Non_Util_Normalized_Vuln,Util_Lines_No_Tests_Vuln,Util_Complexity_No_Tests_Vuln,Util_Normalized_No_Tests_Vuln,Non_Util_Lines_No_Tests_Vuln,Non_Util_Complexity_No_Tests_Vuln,Non_Util_Normalized_No_Tests_Vuln,Util_Lines_Non_Vuln,Util_Complexity_Non_Vuln,Util_Normalized_Non_Vuln,Non_Util_Lines_Non_Vuln,Non_Util_Complexity_Non_Vuln,Non_Util_Normalized_Non_Vuln,Util_Lines_No_Tests_Non_Vuln,Util_Complexity_No_Tests_Non_Vuln,Util_Normalized_No_Tests_Non_Vuln,Non_Util_Lines_No_Tests_Non_Vuln,Non_Util_Complexity_No_Tests_Non_Vuln,Non_Util_Normalized_No_Tests_Non_Vuln
2006-02-10,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2006-03-12,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2006-04-11,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2006-05-11,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2006-06-10,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2006-07-10,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2006-08-09,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2006-09-08,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2006-10-08,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2006-11-07,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2006-12-07,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2007-01-06,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2007-02-05,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2007-03-07,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2007-04-06,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2007-05-06,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2007-06-05,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2007-07-05,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2007-08-04,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2007-09-03,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823
2007-10-03,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2007-11-02,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2007-12-02,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2008-01-01,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2008-01-31,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2008-03-01,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2008-03-31,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2008-04-30,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2008-05-30,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2008-06-29,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2008-07-29,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2008-08-28,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2008-09-27,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2008-10-27,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2008-11-26,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2008-12-26,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2009-01-25,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2009-02-24,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2009-03-26,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2009-04-25,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2009-05-25,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2009-06-24,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2009-07-24,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2009-08-23,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2009-09-22,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2009-10-22,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2009-11-21,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2009-12-21,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2010-01-20,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2010-02-19,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2010-03-21,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2010-04-20,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2010-05-20,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2010-06-19,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2010-07-19,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2010-08-18,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2010-09-17,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2010-10-17,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2010-11-16,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2010-12-16,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2011-01-15,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2011-02-14,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
2011-03-16,370952,41306,0.11135133386529794,35741266,2472350,0.06917354298529885,342632,39486,0.11524317635247146,34557898,2379273,0.06884889237186823,0,0,0.0,8156,484,0.05934281510544385,0,0,0.0,8156,484,0.05934281510544385,370952,41306,0.11135133386529794,35733110,2471866,0.0691757868262796,342632,39486,0.11524317635247146,34549742,2378789,0.06885113642816783
